interview__key,sdd_hhid,sdd_indid,asset_id,hh_g201,asset_no,hh_g202,hh_g203,hh_g204,hh_g205,hh_g206_1,hh_g206_2,hh_g206_3,hh_g207,hh_g208a,hh_g208b,hh_g209_1,hh_g209_2,hh_g209_3,hh_g210a,hh_g210b,hh_g211,hh_g212,hh_g213,hh_g214_1,hh_g214_2,hh_g214_3
28-12-55-49,0469-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,DO NOT KNOW,NO,,,,
28-12-55-49,0469-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
28-12-55-49,0469-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
28-12-55-49,0469-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
28-12-55-49,0469-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
28-12-55-49,0469-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,200000,NO,,,,
28-12-55-49,0469-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
28-12-55-49,0469-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
28-12-55-49,0469-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
42-91-86-83,0469-001-003,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
42-91-86-83,0469-001-003,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,10000,NO,,,,
42-91-86-83,0469-001-003,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
42-91-86-83,0469-001-003,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
42-91-86-83,0469-001-003,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
99-52-82-56,0470-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
99-52-82-56,0470-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,10000,NO,,,,
99-52-82-56,0470-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
99-52-82-56,0470-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
99-52-82-56,0470-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
47-36-77-75,0486-001-002,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,0,NO,,,,
47-36-77-75,0486-001-002,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
47-36-77-75,0486-001-002,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
47-36-77-75,0486-001-002,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
47-36-77-75,0486-001-002,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
86-35-99-27,0498-001-001,3,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
86-35-99-27,0498-001-001,3,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,3,,,0,0,50000,NO,,,,
86-35-99-27,0498-001-001,3,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
86-35-99-27,0498-001-001,3,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
86-35-99-27,0498-001-001,3,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
55-47-18-86,0517-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
55-47-18-86,0517-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,800000,NO,,,,
55-47-18-86,0517-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
55-47-18-86,0517-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
55-47-18-86,0517-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
55-47-18-86,0517-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
55-47-18-86,0517-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,500000,NO,,,,
55-47-18-86,0517-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
55-47-18-86,0517-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
55-47-18-86,0517-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
92-68-11-85,0532-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,1,0,0,NO,,,,
08-64-64-36,0534-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,30000,NO,,,,
37-80-27-56,0540-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,YES,YES,,,
37-42-25-72,0541-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,5,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,5,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,5,,,0,0,REFUSE TO ANSWER,YES,YES,,,
37-42-25-72,0541-001-001,5,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,5,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,5,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
25-52-41-32,0545-006-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
25-52-41-32,0545-006-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,DO NOT KNOW,NO,,,,
25-52-41-32,0545-006-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
25-52-41-32,0545-006-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
25-52-41-32,0545-006-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
36-69-26-36,0545-006-003,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
36-69-26-36,0545-006-003,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,300000,NO,,,,
36-69-26-36,0545-006-003,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
36-69-26-36,0545-006-003,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
36-69-26-36,0545-006-003,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
20-78-49-50,0547-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
20-78-49-50,0547-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,0,NO,,,,
20-78-49-50,0547-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
20-78-49-50,0547-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
20-78-49-50,0547-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
26-14-17-11,0548-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
26-14-17-11,0548-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
26-14-17-11,0548-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
26-14-17-11,0548-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
26-14-17-11,0548-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
29-47-94-46,0548-002-002,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
29-47-94-46,0548-002-002,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,1,0,REFUSE TO ANSWER,NO,,,,
29-47-94-46,0548-002-002,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
29-47-94-46,0548-002-002,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
29-47-94-46,0548-002-002,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
29-47-94-46,0548-002-002,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
29-47-94-46,0548-002-002,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,REFUSE TO ANSWER,NO,,,,
29-47-94-46,0548-002-002,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
29-47-94-46,0548-002-002,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
29-47-94-46,0548-002-002,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
12-92-38-13,0550-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
12-92-38-13,0550-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
12-92-38-13,0550-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
12-92-38-13,0550-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
12-92-38-13,0550-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
12-92-38-13,0550-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
12-92-38-13,0550-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,540000,NO,,,,
12-92-38-13,0550-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
12-92-38-13,0550-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
12-92-38-13,0550-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
22-35-45-21,0551-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
22-35-45-21,0551-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,2,0,75000,NO,,,,
22-35-45-21,0551-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
22-35-45-21,0551-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
22-35-45-21,0551-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
22-35-45-21,0551-001-001,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
22-35-45-21,0551-001-001,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,2,0,1000000,NO,,,,
22-35-45-21,0551-001-001,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
22-35-45-21,0551-001-001,2,INFORMAL SAVINGS PROGRAM/CLUB,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,4,25,2000000,NO,,,,
22-35-45-21,0551-001-001,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
34-63-03-45,0551-001-003,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
34-63-03-45,0551-001-003,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,2200000,YES,YES,,,
34-63-03-45,0551-001-003,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
34-63-03-45,0551-001-003,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
34-63-03-45,0551-001-003,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
05-83-32-40,0551-001-006,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
05-83-32-40,0551-001-006,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,1,DO NOT KNOW,NO,,,,
05-83-32-40,0551-001-006,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
05-83-32-40,0551-001-006,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
05-83-32-40,0551-001-006,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
74-15-69-60,0552-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
74-15-69-60,0552-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
74-15-69-60,0552-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
74-15-69-60,0552-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
74-15-69-60,0552-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
21-74-91-31,0553-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,0,YES,YES,,,
21-74-91-31,0553-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
21-74-91-31,0553-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
21-74-91-31,0553-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
21-74-91-31,0553-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
67-80-33-73,0559-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
67-80-33-73,0559-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,REFUSE TO ANSWER,NO,,,,
67-80-33-73,0559-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
67-80-33-73,0559-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
67-80-33-73,0559-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
67-80-33-73,0559-001-001,3,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
67-80-33-73,0559-001-001,3,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,3,,,0,0,REFUSE TO ANSWER,NO,,,,
67-80-33-73,0559-001-001,3,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
67-80-33-73,0559-001-001,3,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
67-80-33-73,0559-001-001,3,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
15-73-35-36,0570-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
15-73-35-36,0570-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,DO NOT KNOW,NO,,,,
15-73-35-36,0570-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
15-73-35-36,0570-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
15-73-35-36,0570-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
99-75-42-97,0578-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
99-75-42-97,0578-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,0,NO,,,,
99-75-42-97,0578-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
99-75-42-97,0578-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
99-75-42-97,0578-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
94-08-85-82,0583-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
94-08-85-82,0583-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,12000,NO,,,,
94-08-85-82,0583-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
94-08-85-82,0583-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
94-08-85-82,0583-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
21-37-46-84,0584-001-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
21-37-46-84,0584-001-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,350000,NO,,,,
21-37-46-84,0584-001-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
21-37-46-84,0584-001-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
21-37-46-84,0584-001-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
81-91-49-78,0589-001-006,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
81-91-49-78,0589-001-006,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,3200000,NO,,,,
81-91-49-78,0589-001-006,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
81-91-49-78,0589-001-006,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
81-91-49-78,0589-001-006,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
81-91-49-78,0589-001-006,2,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
81-91-49-78,0589-001-006,2,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,2,,,0,0,100000,NO,,,,
81-91-49-78,0589-001-006,2,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
81-91-49-78,0589-001-006,2,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
81-91-49-78,0589-001-006,2,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
60-23-79-10,0589-007-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
60-23-79-10,0589-007-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
60-23-79-10,0589-007-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
60-23-79-10,0589-007-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
60-23-79-10,0589-007-001,1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
60-23-79-10,0589-007-001,4,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
60-23-79-10,0589-007-001,4,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,REFUSE TO ANSWER,NO,,,,
60-23-79-10,0589-007-001,4,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
60-23-79-10,0589-007-001,4,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
60-23-79-10,0589-007-001,4,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,,,,,,,
35-07-93-93,0589-008-001,1,FORMAL BANK/CREDIT UNION/CHECKING ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
35-07-93-93,0589-008-001,1,FORMAL BANK/CREDIT UNION/SAVINGS ACCOUNT,YES,FA1,**CONFIDENTIAL**,**CONFIDENTIAL**,NO,,,,,,,,1,,,0,0,100000,NO,,,,
35-07-93-93,0589-008-001,1,MICROFINANCE ACCOUNT,NO,,,,,,,,,,,,,,,,,,,,,,
35-07-93-93,0589-008-001,1,INFORMAL SAVINGS PROGRAM/CLUB,NO,,,,,,,,,,,,,,,,,,,,,,
