interview__key,sdd_hhid,plotnum,cropid,ag4a_01,ag4a_02,ag4a_03,ag4a_04,ag4a_05,ag4a_06,ag4a_08,ag4a_10_1,ag4a_10_2,ag4a_10a_1,ag4a_10a_2,ag4a_10b,ag4a_10c_1,ag4a_10c_2,ag4a_12,ag4a_13_1,ag4a_13_2,ag4a_17,ag4a_18,ag4a_19,ag4a_20,ag4a_21,ag4a_22,ag4a_23,ag4a_24_1,ag4a_24_2,ag4a_25,ag4a_26,ag4a_27,ag4a_28,ag4a_29_1,ag4a_29_2
12-86-07-37,0554-003-001,1,1,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KATUMBILI,TRADITIONAL,1,SMALL CUP,1,SMALL CUP,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.1,NO,,MAY,MAY,,,36,16000,1,
12-86-07-37,0554-003-001,1,17,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MAHARAGE NJANO,TRADITIONAL,1,LARGE CUP,HAKUNA,,,1,LARGE CUP,1000,SOKO,KARIBU NA MJI,NO,,YES,,0.1,NO,,MARCH,MARCH,,,4,6000,1,
08-79-34-76,0565-001-001,2,1,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,"IMPROVED, RECYCLED",80,KG,80,KG,IMPROVED RECYCLED,HAKUNA,,,,,NO,,YES,,4,NO,,AUGUST,SEPTEMBER,,,1680,420000,1,2
08-79-34-76,0565-001-001,2,17,NO,1/4,LACK SEEDS,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,6,KG,6,KG,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,1,NO,,FEBRUARY,MARCH,,,40,40000,1,2
08-79-34-76,0565-001-001,2,26,NO,1/4,LACK SEEDS,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,5,KG,5,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,APRIL,MAY,,,120,50000,1,2
08-79-34-76,0565-001-001,2,28,NO,1/2,LACK SEEDS,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,20,KG,20,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,MAY,JUNE,,,180,144000,1,2
82-44-68-41,0565-003-001,1,1,NO,1/2,WAS DIVIDED,NO,,ASILI,TRADITIONAL,18,KG,18,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,5,NO,,JUNE,JUNE,,,1850,408000,1,
82-44-68-41,0565-003-001,1,17,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIGOMA,TRADITIONAL,12,KG,12,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2,YES,ANIMALS,MARCH,APRIL,,,50,45000,1,2
82-44-68-41,0565-003-001,1,26,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,NYEUSI,TRADITIONAL,15,KG,15,KG,TRADITIONAL,HAKUNA,,,,,YES,BIRDS,YES,,2,NO,,MAY,JUNE,,,288,96000,1,
94-14-64-63,0565-004-001,1,1,YES,,,YES,OTHER (SPECIFY),MAHINDI,TRADITIONAL,4,KG,HAKUNA,,,4,KG,2000,RAFIKI,NDANI YA KIJIJI/MJI,NO,,YES,,0.3,NO,,JUNE,JUNE,,,120,36000,1,2
94-14-64-63,0565-004-001,1,17,YES,,,YES,OTHER (SPECIFY),NJANO,TRADITIONAL,3,KG,HAKUNA,,,3,KG,3600,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,NO,,MARCH,MAY,,,60,60000,1,2
34-81-69-35,0565-005-001,1,17,NO,1/2,"OTHER, SPECIFY",NO,,NJANO,TRADITIONAL,3,KG,HAKUNA,,,3,KG,2400,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,YES,INSECTS,FEBRUARY,MARCH,,,5,8000,1,
34-81-69-35,0565-005-001,2,1,NO,3/4,WAS DIVIDED,NO,,SEEDCO,"IMPROVED, RECYCLED",18,KG,HAKUNA,,,18,KG,5000,NDUGU,NDANI YA KIJIJI/MJI,YES,ANIMALS,YES,,2.2,YES,DROUGHT,MARCH,JULY,,,1296,360000,1,2
34-81-69-35,0565-005-001,2,17,NO,1/4,WAS DIVIDED,NO,,NJANO,TRADITIONAL,6,KG,HAKUNA,,,6,KG,7000,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.5,NO,,FEBRUARY,APRIL,,,45,50000,1,2
24-83-68-12,0566-001-001,3,1,NO,1/4,LACK OF TOOLS/EQUIPMENTS,YES,OTHER (SPECIFY),MAHINDI,TRADITIONAL,8,KG,8,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,JUNE,JULY,,,7,140000,1,2
24-83-68-12,0566-001-001,3,17,NO,1/4,LACK OF TOOLS/EQUIPMENTS,YES,OTHER (SPECIFY),KIGOMA AU NJANO,TRADITIONAL,8,KG,8,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,APRIL,APRIL,,,140,175000,1,
28-88-07-10,0567-001-001,1,17,NO,3/4,"OTHER, SPECIFY",NO,,NJANO,TRADITIONAL,2,KG,HAKUNA,,,2,KG,4000,SOKO,KARIBU NA KIJIJI,NO,,YES,,0.1,NO,,FEBRUARY,MARCH,,,100,75000,1,2
28-88-07-10,0567-001-001,2,1,NO,1/2,LACK OF TOOLS/EQUIPMENTS,NO,,MAHINDI,TRADITIONAL,60,KG,60,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,9,NO,,JULY,AUGUST,,,20,420000,1,2
38-87-96-66,0568-001-001,1,1,YES,,,NO,,ZIMBABWE,TRADITIONAL,36,KG,36,KG,TRADITIONAL,HAKUNA,,,,,YES,FLOOD / RAIN,YES,,3,YES,RAINS,JUNE,JULY,,,480,120000,2,
38-87-96-66,0568-001-001,2,1,YES,,,NO,,KATUMBILI,"IMPROVED, RECYCLED",10,KG,10,KG,IMPROVED RECYCLED,HAKUNA,,,,,YES,FLOOD / RAIN,YES,,2,YES,RAINS,JULY,JULY,,,600,150000,2,
38-87-96-66,0568-001-001,4,17,NO,1/2,WAS DIVIDED,NO,,NJANO,TRADITIONAL,3,KG,HAKUNA,,,3,KG,4000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,NO,,YES,,0.25,NO,,MARCH,MAY,,,25,28000,2,
83-04-78-20,0569-001-001,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,60,KG,60,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,6,NO,,JUNE,JULY,,,1800,450000,1,
83-04-78-20,0569-001-001,1,11,NO,1/2,LACK SEEDS,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,80,KG,80,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,3,NO,,JULY,SEPTEMBER,,,750,30000,1,
83-04-78-20,0569-001-001,3,1,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,3,KG,3,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,JUNE,JUNE,,,60,15000,1,2
83-04-78-20,0569-001-001,3,17,YES,,,YES,MORE FERTILE FOR THE SOIL,ASILI,TRADITIONAL,4,KG,4,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,MARCH,APRIL,,,40,40000,1,2
15-73-35-36,0570-001-001,1,1,NO,1/4,AG EQUIPMENTS,NO,,SHAMBA DARASA,TRADITIONAL,1,20 LITER BUCKET,1,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2,NO,,JULY,JULY,,,324,90000,1,2
03-83-80-72,0571-001-001,1,1,NO,3/4,WAS DIVIDED,NO,,SHAMBA DARASA,TRADITIONAL,24,KG,HAKUNA,,,8,KG,44000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,NO,,YES,,6,NO,,JULY,JULY,,,3024,504000,1,2
03-83-80-72,0571-001-001,1,17,NO,1/4,WAS DIVIDED,NO,,NJANO,TRADITIONAL,12,KG,HAKUNA,,,12,KG,27000,SOKO,KARIBU NA KIJIJI,NO,,YES,,1,NO,,MARCH,MARCH,,,360,576000,1,2
03-83-80-72,0571-001-001,2,1,NO,1/2,WAS DIVIDED,NO,,PANA,TRADITIONAL,1.5,20 LITER BUCKET,1.5,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,YES,,6,YES,INSECTS,JULY,JULY,,,324,324000,1,2
03-83-80-72,0571-001-001,2,26,NO,1/4,WAS DIVIDED,NO,,ALIZETI,TRADITIONAL,10,KG,10,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,3,NO,,JULY,JULY,,,230,114000,1,2
03-83-80-72,0571-001-001,2,28,NO,1/4,WAS DIVIDED,NO,,NYEUPE,TRADITIONAL,8,KG,8,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,JUNE,JUNE,,,126,126000,1,2
90-97-25-55,0572-001-003,3,1,NO,1/2,WAS DIVIDED,NO,,PANA,TRADITIONAL,1,KG,HAKUNA,,,1,KG,1000,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,0.1,NO,,JULY,JULY,,,30,12000,6,7
90-97-25-55,0572-001-003,3,17,NO,1/2,WAS DIVIDED,NO,,NJANO,TRADITIONAL,1,KG,HAKUNA,,,1,KG,1000,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,0.1,NO,,JUNE,JUNE,,,10,10000,6,7
91-66-88-33,0573-001-001,2,1,NO,3/4,WAS DIVIDED,NO,,PANA,TRADITIONAL,8,20 LITER BUCKET,8,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,YES,,45,NO,,JULY,AUGUST,,,10800,4000000,1,2
91-66-88-33,0573-001-001,2,11,NO,1/4,WAS DIVIDED,NO,,NYEKUNDU,TRADITIONAL,100,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,2,NO,,APRIL,JUNE,,,1500,150000,1,2
91-66-88-33,0573-001-001,2,28,NO,1/4,WAS DIVIDED,NO,,NYEUPE,TRADITIONAL,4,KG,4,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,MAY,MAY,,,360,300000,1,2
49-17-08-99,0573-001-003,1,1,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,PANAR,TRADITIONAL,108,KG,108,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,14,NO,,JUNE,JULY,,,4320,1120000,3,
49-17-08-99,0573-001-003,1,11,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,VIAZI VITAMU,TRADITIONAL,50,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,1,NO,,MAY,JUNE,,,500,75000,3,
49-17-08-99,0573-001-003,1,17,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,UTAFITI,TRADITIONAL,1,20 LITER BUCKET,1,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,APRIL,APRIL,,,120,120000,3,
49-17-08-99,0573-001-003,1,26,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,ALIZETI,TRADITIONAL,5,KG,5,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,3,NO,,MAY,JUNE,,,270,90000,3,
49-17-08-99,0573-001-003,1,28,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,NYEUPE,TRADITIONAL,12,KG,12,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,JUNE,JUNE,,,30,30000,3,
92-86-58-31,0573-001-006,1,1,YES,,,NO,,PANA,TRADITIONAL,12,KG,12,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,3,NO,,JUNE,JULY,,,972,270000,1,2
07-49-15-09,0573-003-001,1,1,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,50,KG,50,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,15,NO,,MAY,JUNE,,,18000,4500000,1,2
07-49-15-09,0573-003-001,1,11,NO,1/4,WAS DIVIDED,NO,,KIENYEJI,TRADITIONAL,150,KG,150,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,JULY,SEPTEMBER,,,900,150000,1,2
07-49-15-09,0573-003-001,1,17,NO,1/4,LACK SEEDS,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,10,KG,10,KG,TRADITIONAL,10,KG,20000,SOKO,KARIBU NA KIJIJI,NO,,YES,,1,NO,,JUNE,JULY,,,240,240000,1,2
07-49-15-09,0573-003-001,1,26,NO,1/4,WAS DIVIDED,NO,,KIENYEJI,TRADITIONAL,20,KG,20,KG,TRADITIONAL,HAKUNA,,,,,YES,BIRDS,YES,,1,YES,OTHER (SPECIFY),JUNE,JULY,,,450,250000,1,2
07-49-15-09,0573-003-001,1,28,NO,1/4,WAS DIVIDED,NO,,KIENYEJI,TRADITIONAL,20,KG,20,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,JUNE,JUNE,,,480,120000,1,2
42-98-59-24,0573-003-004,2,1,NO,1/2,WAS DIVIDED,NO,,NDEFU,TRADITIONAL,50,KG,50,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2.5,NO,,MARCH,JUNE,,,1620,450000,1,2
42-98-59-24,0573-003-004,2,2,NO,1/2,WAS DIVIDED,NO,,OMANA,TRADITIONAL,64,KG,64,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,3,NO,,JUNE,JUNE,,,1920,1000000,1,2
44-14-27-75,0573-003-013,1,2,NO,1/2,WAS DIVIDED,NO,,MPUNGA,TRADITIONAL,280,KG,280,KG,TRADITIONAL,HAKUNA,,,,,YES,BIRDS,YES,,12,YES,DROUGHT,APRIL,MAY,,,120,3600000,1,
44-14-27-75,0573-003-013,2,2,YES,,,NO,,MPUNGA,TRADITIONAL,70,KG,70,KG,TRADITIONAL,HAKUNA,,,,,YES,ANIMALS,YES,,3.6,YES,ANIMALS,MAY,MAY,,,68,2040000,1,
06-06-62-86,0573-006-001,1,1,NO,1/4,WAS DIVIDED,NO,,PANA,TRADITIONAL,2,20 LITER BUCKET,2,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,YES,,3,NO,,JUNE,JULY,,,1600,525000,1,2
06-06-62-86,0573-006-001,1,2,NO,1/4,WAS DIVIDED,NO,,MALAMATA,TRADITIONAL,1,20 LITER BUCKET,1,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2,NO,,JULY,AUGUST,,,700,350000,1,2
06-06-62-86,0573-006-001,1,11,NO,1/4,WAS DIVIDED,NO,,NYEKUNDU,TRADITIONAL,50,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,1,NO,,APRIL,AUGUST,,,500,150000,1,2
06-06-62-86,0573-006-001,1,17,NO,1/4,WAS DIVIDED,NO,,KIGOMA,TRADITIONAL,1,20 LITER BUCKET,1,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,NO,FLOOD/RAIN,,,,,,,,,,,
06-06-62-86,0573-006-001,1,28,NO,1/4,WAS DIVIDED,NO,,NYEUPE,TRADITIONAL,3,KG,3,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,APRIL,APRIL,,,240,120000,1,2
41-81-57-58,0573-006-003,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,MERU,"IMPROVED, RECYCLED",40,KG,HAKUNA,,,40,KG,48000,JIRANI,NDANI YA KIJIJI/MJI,YES,ANIMALS,YES,,2,YES,ANIMALS,JUNE,JUNE,,,600,87500,1,
41-81-57-58,0573-006-003,1,3,NO,1/4,"OTHER, SPECIFY",YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,2,KG,2,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.25,NO,,JULY,JULY,,,120,42000,1,2
41-81-57-58,0573-006-003,1,11,NO,1/2,"OTHER, SPECIFY",YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,600,KG,600,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,5,NO,,JULY,JULY,,,5000,500000,1,2
97-37-90-23,0573-006-009,1,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,8,KG,8,KG,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,1,YES,INSECTS,JUNE,JULY,,,600,90000,1,
97-37-90-23,0573-006-009,1,11,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,7,OTHER (SPECIFY),7,OTHER (SPECIFY),TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.5,NO,,AUGUST,OCTOBER,,,800,144000,1,
89-23-01-64,0574-001-001,1,1,YES,,,NO,,MAHINDI,TRADITIONAL,20,KG,20,KG,TRADITIONAL,HAKUNA,,,,,YES,FLOOD / RAIN,YES,,3.5,YES,RAINS,JUNE,JULY,,,648,360000,1,2
89-23-01-64,0574-001-001,2,17,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,MWESE,TRADITIONAL,8,KG,8,KG,TRADITIONAL,HAKUNA,,,,,YES,FLOOD / RAIN,YES,,0.4,YES,RAINS,MARCH,MARCH,,,100,36000,1,2
40-69-36-56,0575-001-001,1,1,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,SEEDCO,IMPROVED,25,KG,HAKUNA,,,25,KG,60000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,NO,,YES,,2.5,NO,,JULY,JULY,,,3000,750000,1,2
40-69-36-56,0575-001-001,1,17,NO,1/4,LACK SEEDS,YES,MORE FERTILE FOR THE SOIL,KIGOMA,TRADITIONAL,1,20 LITER BUCKET,HAKUNA,,,1,20 LITER BUCKET,30000,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,0.5,NO,,JUNE,JUNE,,,240,180000,1,2
40-69-36-56,0575-001-001,1,26,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,15,KG,HAKUNA,,,15,KG,6000,JIRANI,NDANI YA KIJIJI/MJI,YES,DROUGHT,YES,,2,YES,DROUGHT,MAY,MAY,,,105,21000,1,2
37-88-75-54,0576-001-001,1,1,YES,,,NO,,KIENYEJI,TRADITIONAL,12,KG,12,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.75,YES,RAINS,MAY,MAY,,,280,52000,1,3
37-88-75-54,0576-001-001,2,1,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,32,KG,32,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,0.75,YES,RAINS,MAY,JUNE,,,620,124000,1,3
37-88-75-54,0576-001-001,2,26,YES,,,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,4,KG,HAKUNA,,,4,KG,0,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,0.5,YES,RAINS,JUNE,JUNE,,,30,10000,1,3
37-88-75-54,0576-001-001,3,17,YES,,,NO,,KIGOMA,TRADITIONAL,4,KG,HAKUNA,,,4,KG,6000,SOKO,KARIBU NA KIJIJI,NO,,YES,,0.5,NO,,JULY,JULY,,,60,60000,1,3
71-32-15-08,0576-001-002,2,1,YES,,,NO,,KIENYEJI,TRADITIONAL,1,20 LITER BUCKET,1,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,YES,INSECTS,YES,,0.5,YES,INSECTS,JUNE,JUNE,,,180,45000,1,2
71-32-15-08,0576-001-002,3,1,YES,,,NO,,KIENNYEJI,TRADITIONAL,8,KG,8,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2.5,NO,,JUNE,JUNE,,,960,240000,1,2
34-75-80-11,0577-001-002,3,1,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,PANNAR,IMPROVED,4,KG,HAKUNA,,,4,KG,18000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,YES,THEFT,YES,,1,NO,,JUNE,SEPTEMBER,,,0,0,2,
34-75-80-11,0577-001-002,3,17,NO,1/2,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,NJANO,TRADITIONAL,3,20 LITER BUCKET,3,20 LITER BUCKET,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1,NO,,FEBRUARY,MARCH,,,360,198000,2,
41-29-51-24,0580-001-001,1,1,YES,,,NO,,SEED-CO,"IMPROVED, RECYCLED",1,20 LITER BUCKET,1,20 LITER BUCKET,IMPROVED RECYCLED,HAKUNA,,,,,NO,,YES,,4,NO,,JUNE,JUNE,,,1728,400000,1,2
01-70-68-94,0582-001-001,1,1,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,0.2,NO,,JUNE,JUNE,,,40,30000,1,
01-70-68-94,0582-001-001,1,17,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,HAKUNA,,,1,KG,3000,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,NO,,JUNE,JUNE,,,20,15000,1,
94-08-85-82,0583-001-001,2,1,YES,,,NO,,SIMBA,IMPROVED,6,KG,HAKUNA,,,6,KG,72000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,NO,,YES,,1.5,NO,,MARCH,MARCH,,,1944,432000,1,2
94-08-85-82,0583-001-001,3,2,YES,,,NO,,ASILI,TRADITIONAL,80,KG,80,KG,TRADITIONAL,HAKUNA,,,,,YES,BIRDS,YES,,2,NO,,APRIL,APRIL,,,4800,1200000,1,2
21-37-46-84,0584-001-001,1,1,YES,,,NO,,SIMBA,IMPROVED,3,KG,HAKUNA,,,3,KG,36000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,NO,,YES,,1,NO,,MARCH,APRIL,,,3600,900000,1,2
21-37-46-84,0584-001-001,3,2,YES,,,NO,,ASILI,TRADITIONAL,40,KG,40,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,2,NO,,APRIL,MAY,,,3000,1080000,1,2
89-16-16-87,0585-001-001,1,77,YES,,,NO,,NYEUSI,TRADITIONAL,0.5,KG,HAKUNA,,,0.5,KG,1500,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.1,NO,,JULY,AUGUST,,,45,130000,1,2
89-16-16-87,0585-001-001,2,1,NO,3/4,LACK OF TOOLS/EQUIPMENTS,NO,,SEEDCO,IMPROVED,3,KG,HAKUNA,,,3,KG,12000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,NO,,YES,,2,NO,,MARCH,JUNE,,,864,240000,1,2
89-16-16-87,0585-001-001,2,28,NO,1/4,WAS DIVIDED,NO,,TATU TATU,TRADITIONAL,15,KG,HAKUNA,,,15,KG,12000,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.5,NO,,FEBRUARY,MARCH,,,70,84000,1,2
76-83-41-82,0585-001-003,2,1,NO,3/4,WAS DIVIDED,NO,,SEEDCO,IMPROVED,6,KG,3,KG,TRADITIONAL,6,KG,36000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,NO,,YES,,1,NO,,FEBRUARY,MAY,,,250,80000,1,2
61-66-15-53,0588-001-001,1,2,YES,,,NO,,SUPER,TRADITIONAL,20,KG,20,KG,TRADITIONAL,20,KG,7000,JIRANI,NDANI YA KIJIJI/MJI,YES,BIRDS,YES,,0.25,YES,OTHER (SPECIFY),JUNE,JULY,,,630,295000,1,2
08-69-28-04,0589-001-001,1,1,YES,,,NO,,MAHINDI,TRADITIONAL,4,KG,HAKUNA,,,4,KG,2000,SOKO,NDANI YA KIJIJI/MJI,YES,THEFT,YES,,0.5,YES,CROP THEFT,MAY,JUNE,,,3,75000,1,
35-07-93-93,0589-008-001,2,1,YES,,,NO,,PIONEER,IMPROVED,3,KG,HAKUNA,,,HAKUNA,,,,,NO,,YES,,1,YES,RAINS,MAY,MAY,,,240,360000,1,
48-55-92-72,0591-001-001,1,1,YES,,,NO,,SEEDCO,"IMPROVED, RECYCLED",10,KG,HAKUNA,,,10,KG,6000,SOKO,NDANI YA KIJIJI/MJI,YES,THEFT,YES,,1,NO,,MAY,JUNE,,,756,210000,1,2
48-55-92-72,0591-001-001,2,2,YES,,,NO,,JEHA,TRADITIONAL,25,KG,25,KG,TRADITIONAL,HAKUNA,,,,,NO,,YES,,1.5,NO,,MAY,MAY,,,1875,900000,1,2
48-55-92-72,0591-001-001,3,17,NO,1/4,"OTHER, SPECIFY",NO,,NJANO,TRADITIONAL,2,KG,HAKUNA,,,2,KG,4000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,NO,,APRIL,APRIL,,,25,30000,1,2
48-55-92-72,0591-001-001,4,11,YES,,,NO,,UKIMWI,TRADITIONAL,45,KG,HAKUNA,,,45,KG,10000,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,NO,,OCTOBER,JULY,,,160,50000,2,
59-91-83-15,0592-001-001,1,1,NO,1/2,AG EQUIPMENTS,YES,MORE FERTILE FOR THE SOIL,SEEDICO,"IMPROVED, RECYCLED",5,KG,HAKUNA,,,5,KG,5000,JIRANI,NDANI YA KIJIJI/MJI,NO,,YES,,1,NO,,APRIL,APRIL,,,240,72000,1,8
59-91-83-15,0592-001-001,2,2,YES,,,NO,,SUPER TABORA,"IMPROVED, RECYCLED",40,KG,40,KG,IMPROVED RECYCLED,HAKUNA,,,,,NO,,YES,,1,NO,,MAY,JUNE,,,1728,1512000,1,
87-24-38-48,0593-001-001,1,1,NO,1/2,LACK OF TOOLS/EQUIPMENTS,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,4,KG,HAKUNA,,,4,KG,4000,SOKO,NDANI YA KIJIJI/MJI,YES,ANIMALS,YES,,1,YES,DROUGHT,JUNE,JUNE,,,480,144000,1,2
87-24-38-48,0593-001-001,1,17,NO,1/2,LACK OF TOOLS/EQUIPMENTS,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,2,KG,HAKUNA,,,6,KG,12000,SOKO,NDANI YA KIJIJI/MJI,YES,ANIMALS,YES,,1,YES,DROUGHT,JUNE,JUNE,,,5,10000,1,2
79-42-79-69,0595-001-001,2,17,NO,1/2,LACK SEEDS,NO,,MAHARAGE NJANO,TRADITIONAL,1,20 LITER BUCKET,HAKUNA,,,1,20 LITER BUCKET,25000,SOKO,NDANI YA KIJIJI/MJI,YES,INSECTS,NO,DESTRUCTION,,,,,,,,,,,
81-73-84-59,0596-001-001,1,1,YES,,,NO,,KIENYEJI,TRADITIONAL,20,KG,HAKUNA,,,20,KG,7000,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,1,YES,DROUGHT,JUNE,JUNE,,,180,90000,1,2
81-73-84-59,0596-001-001,2,1,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,HAKUNA,,,1,KG,1000,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,YES,DROUGHT,JUNE,JUNE,,,20,10000,1,2
81-73-84-59,0596-001-001,2,17,NO,1/4,WAS DIVIDED,YES,MORE FERTILE FOR THE SOIL,KIENYEJI,TRADITIONAL,1,KG,HAKUNA,,,1,KG,2000,SOKO,NDANI YA KIJIJI/MJI,NO,,YES,,0.2,YES,DROUGHT,JUNE,JUNE,,,1,2000,1,2
