interview__key,sdd_hhid,sourceid,ag12a_01_1,ag12a_01_2,ag12a_01_3,ag12a_01_4,ag12a_01_5,ag12a_01_6,ag12a_01_7,ag12a_01_8,ag12a_02,ag12a_03_1,ag12a_03_2,ag12a_03_3,ag12a_03_4,ag12a_04,ag12a_05,ag12a_06,ag12a_07
44-54-17-13,0525-003-004,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
44-54-17-13,0525-003-004,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
36-34-79-20,0525-004-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
36-34-79-20,0525-004-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
36-34-79-20,0525-004-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
36-34-79-20,0525-004-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
36-34-79-20,0525-004-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-26-27-84,0525-005-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-26-27-84,0525-005-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-26-27-84,0525-005-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-26-27-84,0525-005-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-26-27-84,0525-005-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-59-30-22,0525-005-003,GOVERNMENT EXTENSION,NO,,NO,,NO,NO,NO,NO,,,,,,,,,
57-59-30-22,0525-005-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-59-30-22,0525-005-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-59-30-22,0525-005-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-59-30-22,0525-005-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-63-95-42,0528-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-63-95-42,0528-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-63-95-42,0528-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-63-95-42,0528-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-63-95-42,0528-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-74-85-54,0528-001-002,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-74-85-54,0528-001-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-74-85-54,0528-001-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-74-85-54,0528-001-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
31-74-85-54,0528-001-002,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-96-12-14,0528-001-003,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-96-12-14,0528-001-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-96-12-14,0528-001-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-96-12-14,0528-001-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
96-96-12-14,0528-001-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-41-04-04,0529-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-41-04-04,0529-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-41-04-04,0529-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-41-04-04,0529-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
16-41-04-04,0529-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
04-32-04-23,0529-001-003,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
04-32-04-23,0529-001-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
04-32-04-23,0529-001-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
04-32-04-23,0529-001-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
04-32-04-23,0529-001-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-26-30-56,0529-001-009,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-26-30-56,0529-001-009,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-26-30-56,0529-001-009,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-26-30-56,0529-001-009,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-26-30-56,0529-001-009,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-24-72-45,0530-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-24-72-45,0530-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-24-72-45,0530-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-24-72-45,0530-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-24-72-45,0530-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-12-65-26,0530-001-003,GOVERNMENT EXTENSION,YES,YES,NO,NO,NO,NO,NO,NO,YES,1,,,,GOOD,NO,,1
53-12-65-26,0530-001-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-12-65-26,0530-001-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-12-65-26,0530-001-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-12-65-26,0530-001-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-87-34-06,0531-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-87-34-06,0531-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-87-34-06,0531-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-87-34-06,0531-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-87-34-06,0531-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-68-11-85,0532-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-68-11-85,0532-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-68-11-85,0532-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-68-11-85,0532-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-68-11-85,0532-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-64-64-36,0534-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-64-64-36,0534-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-64-64-36,0534-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-64-64-36,0534-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-64-64-36,0534-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-98-08-59,0535-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-98-08-59,0535-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-98-08-59,0535-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-98-08-59,0535-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-98-08-59,0535-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-29-66-48,0535-006-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-29-66-48,0535-006-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-29-66-48,0535-006-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-29-66-48,0535-006-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
47-29-66-48,0535-006-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
01-41-05-70,0536-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
01-41-05-70,0536-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
01-41-05-70,0536-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
01-41-05-70,0536-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
01-41-05-70,0536-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-57-18-93,0537-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-57-18-93,0537-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-57-18-93,0537-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,,NO,NO,NO,NO,,,,,,,,,
98-57-18-93,0537-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-57-18-93,0537-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-28-88-02,0539-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-28-88-02,0539-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-28-88-02,0539-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-28-88-02,0539-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
68-28-88-02,0539-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
37-80-27-56,0540-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
37-80-27-56,0540-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
37-80-27-56,0540-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
37-80-27-56,0540-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
37-80-27-56,0540-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-80-71-86,0542-001-002,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-80-71-86,0542-001-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-80-71-86,0542-001-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-80-71-86,0542-001-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-80-71-86,0542-001-002,OTHER,NO,YES,NO,NO,NO,NO,NO,NO,YES,2,,,,GOOD,NO,,BADO
12-00-28-08,0543-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-00-28-08,0543-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-00-28-08,0543-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-00-28-08,0543-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-00-28-08,0543-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-66-07-32,0544-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-66-07-32,0544-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-66-07-32,0544-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-66-07-32,0544-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
86-66-07-32,0544-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-52-41-32,0545-006-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-52-41-32,0545-006-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-52-41-32,0545-006-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-52-41-32,0545-006-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
25-52-41-32,0545-006-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-78-49-50,0547-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-78-49-50,0547-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-78-49-50,0547-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-78-49-50,0547-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
20-78-49-50,0547-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-14-17-11,0548-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-14-17-11,0548-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-14-17-11,0548-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-14-17-11,0548-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-14-17-11,0548-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-35-45-21,0551-001-001,GOVERNMENT EXTENSION,NO,,,NO,NO,NO,NO,NO,,,,,,,,,
22-35-45-21,0551-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-35-45-21,0551-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-35-45-21,0551-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-35-45-21,0551-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-86-07-37,0554-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-86-07-37,0554-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-86-07-37,0554-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-86-07-37,0554-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
12-86-07-37,0554-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-84-84-32,0557-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-84-84-32,0557-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-84-84-32,0557-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-84-84-32,0557-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-84-84-32,0557-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-79-34-76,0565-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-79-34-76,0565-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-79-34-76,0565-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
08-79-34-76,0565-001-001,LARGE SCALE FARMER,YES,YES,NO,NO,YES,NO,NO,YES,YES,1,2,,,AVERAGE,NO,,1
08-79-34-76,0565-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-44-68-41,0565-003-001,GOVERNMENT EXTENSION,YES,YES,NO,NO,YES,NO,NO,NO,YES,1,,,,GOOD,NO,,BADO
82-44-68-41,0565-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-44-68-41,0565-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-44-68-41,0565-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
82-44-68-41,0565-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
94-14-64-63,0565-004-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
94-14-64-63,0565-004-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
94-14-64-63,0565-004-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
94-14-64-63,0565-004-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
94-14-64-63,0565-004-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
34-81-69-35,0565-005-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
34-81-69-35,0565-005-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
34-81-69-35,0565-005-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
34-81-69-35,0565-005-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
34-81-69-35,0565-005-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-83-68-12,0566-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-83-68-12,0566-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-83-68-12,0566-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-83-68-12,0566-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-83-68-12,0566-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-88-07-10,0567-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-88-07-10,0567-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-88-07-10,0567-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-88-07-10,0567-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
28-88-07-10,0567-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-87-96-66,0568-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-87-96-66,0568-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-87-96-66,0568-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-87-96-66,0568-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-87-96-66,0568-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,,
83-04-78-20,0569-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-04-78-20,0569-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-04-78-20,0569-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-04-78-20,0569-001-001,LARGE SCALE FARMER,YES,NO,NO,NO,YES,NO,YES,NO,YES,1,,,,GOOD,NO,,BADO
83-04-78-20,0569-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
15-73-35-36,0570-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
15-73-35-36,0570-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
15-73-35-36,0570-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
15-73-35-36,0570-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
15-73-35-36,0570-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-83-80-72,0571-001-001,GOVERNMENT EXTENSION,YES,NO,NO,NO,NO,NO,NO,NO,YES,1,,,,GOOD,NO,,BADO
03-83-80-72,0571-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-83-80-72,0571-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-83-80-72,0571-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-83-80-72,0571-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-97-25-55,0572-001-003,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-97-25-55,0572-001-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-97-25-55,0572-001-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-97-25-55,0572-001-003,LARGE SCALE FARMER,NO,NO,NO,NO,,NO,NO,NO,,,,,,,,,
90-97-25-55,0572-001-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-66-88-33,0573-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-66-88-33,0573-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-66-88-33,0573-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-66-88-33,0573-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
91-66-88-33,0573-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
49-17-08-99,0573-001-003,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
49-17-08-99,0573-001-003,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
49-17-08-99,0573-001-003,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
49-17-08-99,0573-001-003,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
49-17-08-99,0573-001-003,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-86-58-31,0573-001-006,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-86-58-31,0573-001-006,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-86-58-31,0573-001-006,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-86-58-31,0573-001-006,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
92-86-58-31,0573-001-006,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
07-49-15-09,0573-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,,,,,,,,,,,,
07-49-15-09,0573-003-001,NGO,NO,NO,,NO,,NO,,,,,,,,,,,
07-49-15-09,0573-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,,,,,,,,,,,,
07-49-15-09,0573-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,,,,,,,,,,,,
07-49-15-09,0573-003-001,OTHER,NO,NO,,NO,NO,NO,,,,,,,,,,,
