interview__key,sdd_hhid,sdd_indid,hh_e01_1,hh_e01,hh_e02,hh_e03,hh_e04,hh_e05,hh_e06,hh_e07,hh_e08,hh_e09,hh_e10,hh_e11,hh_e12,hh_e13,hh_e14,hh_e15,hh_e16,hh_e17,hh_e18,hh_e19,hh_e20,hh_e21,hh_e22,hh_e23,hh_e24,hh_e25,hh_e26,hh_e27,hh_e28,hh_e29,hh_e30a,hh_e30b_1a,hh_e30b_2a,hh_e30b_3a,hh_e30b_4a,hh_e30b_1,hh_e30b_2,hh_e30b_3,hh_e31a,hh_e31b,hh_e31b_1,hh_e31b_2,hh_e31b_3,hh_e31b_4,hh_e32,hh_e33,hh_e34,hh_e35,hh_e35_2,hh_e36,hh_e37a,hh_e37b,hh_e38,hh_e39,hh_e40,hh_e41,hh_e42,hh_e43,hh_e44a,hh_e44b,hh_e44c,hh_e45,hh_e46,hh_e47a,hh_e47b,hh_e48a,hh_e48b,hh_e49,hh_e50,hh_e51a,hh_e51b,hh_e52,hh_e53a,hh_e53b,hh_e54,hh_e55,hh_e56,hh_e57,hh_e58,hh_e59
57-59-30-22,0525-005-003,5,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
57-59-30-22,0525-005-003,6,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57-59-30-22,0525-005-003,7,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-20-05-63,0526-001-001,1,YES,YES,,NO,,YES,48,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,YES
21-20-05-63,0526-001-001,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,YES,,OTHER (SPECIFY),YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
21-20-05-63,0526-001-001,3,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
21-20-05-63,0526-001-001,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-63-95-42,0528-001-001,1,YES,YES,,NO,,NO,,YES,42,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-63-95-42,0528-001-001,6,YES,YES,,NO,,NO,,YES,21,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-63-95-42,0528-001-001,7,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,SEASONAL WORK,YES,YES,MAINLY FOR FAMILY USE,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-63-95-42,0528-001-001,9,YES,NO,7,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-63-95-42,0528-001-001,11,YES,NO,7,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-63-95-42,0528-001-001,13,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
84-63-95-42,0528-001-001,14,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-63-95-42,0528-001-001,15,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-63-95-42,0528-001-001,16,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84-63-95-42,0528-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-74-85-54,0528-001-002,1,YES,YES,,YES,35,NO,,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,KUMWAGIA BUSTANI,"SKILLED AGRICULTURAL, FORESTRY AND FISHERY WORKERS","SUBSISTENCE FARMERS, FISHERS, HUNTERS AND GATHERERS",SUBSISTENCE CROP FARMERS,SUBSISTENCE CROP FARMERS,,,,KILIMO CHA MBOGAMBOGA,,"Agriculture, forestry and fishing","Crop and animal production, hunting and related service activities",Growing of non-perennial crops,Growing of other non-perennial crops,2,YES,,21000,WEEK,NO,,,4,4,21,35,NO,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
31-74-85-54,0528-001-002,2,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
96-96-12-14,0528-001-003,1,YES,YES,,YES,70,NO,,NO,,,NO,YES,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,FUNDI BAISKELI,CRAFT AND RELATED TRADES WORKERS,"METAL, MACHINERY AND RELATED TRADES WORKERS",MACHINERY MECHANICS AND REPAIRERS,BICYCLE AND RELATED REPAIRERS,,,,UFUNDI  BAISKELI,,Manufacturing,Manufacture of other transport equipment,Manufacture of transport equipment n.e.c.,Manufacture of bicycles and invalid carriages,2,YES,,2500,DAY,NO,,,4,4,70,70,NO,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
96-96-12-14,0528-001-003,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,YES,SEASONAL WORK,YES,YES,MAINLY FOR FAMILY USE,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
96-96-12-14,0528-001-003,3,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
96-96-12-14,0528-001-003,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96-96-12-14,0528-001-003,5,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34-63-46-69,0528-001-005,1,YES,YES,,NO,,YES,20,NO,,,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,YES
34-63-46-69,0528-001-005,2,YES,YES,,NO,,NO,,YES,7,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
34-63-46-69,0528-001-005,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34-63-46-69,0528-001-005,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-41-04-04,0529-001-001,1,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,YES,SEASONAL WORK,YES,YES,MAINLY FOR FAMILY USE,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,4,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,6,YES,YES,,NO,,NO,,YES,35,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,10,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,11,YES,YES,,NO,,NO,,YES,40,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,13,YES,NO,6,NO,,NO,,YES,10,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,14,YES,YES,,NO,,NO,,YES,28,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,16,YES,YES,,NO,,NO,,YES,24,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,18,YES,YES,,NO,,NO,,YES,8,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,20,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,21,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,22,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,23,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,26,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,27,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,29,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,31,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,32,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,33,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,34,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,35,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,36,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,37,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-41-04-04,0529-001-001,38,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-41-04-04,0529-001-001,39,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,40,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,41,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,42,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,43,YES,NO,6,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
16-41-04-04,0529-001-001,44,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-41-04-04,0529-001-001,45,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-41-04-04,0529-001-001,46,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-32-04-23,0529-001-003,1,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
04-32-04-23,0529-001-003,2,YES,YES,,NO,,NO,,YES,2,MAINLY FOR SALE,YES,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
04-32-04-23,0529-001-003,3,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
04-32-04-23,0529-001-003,4,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
04-32-04-23,0529-001-003,5,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
04-32-04-23,0529-001-003,6,YES,NO,2,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,ENGAGED IN HOUSEHOLD OR FAMILY RESPONSIBILITIES,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
04-32-04-23,0529-001-003,7,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-26-30-56,0529-001-009,1,YES,YES,,YES,20,NO,,YES,7,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,YES,,,,,,,,,,YES,PRIVATE SECTOR,KUNYOA NYWELE,SERVICE AND SALES WORKERS,PERSONAL SERVICE WORKERS,"HAIRDRESSERS, BEAUTICIANS AND RELATED WORKERS",HAIRDRESSERS,,,,KINYOZI,,Other service activities,Other personal service activities,Other personal service activities,Hairdressing and other beauty treatment,2,YES,,14000,WEEK,NO,,,6,3,20,20,NO,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,NO,
12-26-30-56,0529-001-009,2,YES,YES,,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,YES,,HOUSEWIFE/CHILDCARE,YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
12-26-30-56,0529-001-009,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-24-72-45,0530-001-001,1,YES,YES,,NO,,YES,18,YES,9,ONLY FOR FAMILY USE,NO,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,NO
26-24-72-45,0530-001-001,2,YES,NO,1,NO,,NO,,YES,2,ONLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
26-24-72-45,0530-001-001,4,YES,YES,,NO,,NO,,YES,6,ONLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
26-24-72-45,0530-001-001,5,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
26-24-72-45,0530-001-001,6,YES,NO,1,NO,,NO,,NO,,,NO,NO,NO,NO,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
26-24-72-45,0530-001-001,7,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53-12-65-26,0530-001-003,1,YES,YES,,NO,,NO,,YES,3,ONLY FOR SALE,YES,NO,YES,,,,,,YES,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,2,YES,YES,,NO,,NO,,YES,18,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,YES,,OTHER (SPECIFY),NO,NO,IN AGRICULTURE/FISHING FOR FAMILY USE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,3,YES,YES,,NO,,NO,,YES,2,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,YES,,OTHER (SPECIFY),YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,4,YES,YES,,NO,,NO,,YES,4,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,6,YES,YES,,NO,,NO,,YES,4,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,YES,,OTHER (SPECIFY),YES,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,7,YES,YES,,NO,,NO,,YES,15,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,8,YES,YES,,NO,,NO,,YES,12,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,9,YES,YES,,NO,,NO,,YES,12,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,10,YES,YES,,NO,,NO,,YES,9,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,11,YES,NO,6,NO,,NO,,YES,3,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,12,YES,NO,6,NO,,NO,,YES,6,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,STUDYNG OR TRAINING,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
53-12-65-26,0530-001-003,13,YES,NO,6,NO,,NO,,YES,1,MAINLY FOR FAMILY USE,NO,NO,YES,,,,,,NO,NO,NO,,NO,"FAMILY FARMING, LIVESTOCK OR FISHING FOR FAMILY USE",,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,
