interview__key,sdd_hhid,plotnum,plotname,ag2a_03,ag2a_04,ag2a_05,ag2a_05a,ag2a_06,ag2a_07__Accuracy,ag2a_07__Altitude,ag2a_07__Latitude,ag2a_07__Longitude,ag2a_07__Timestamp,ag2a_07a,ag2a_07b,ag2a_07c_1,ag2a_07c_2,ag2a_07c_3,ag2a_08,ag2a_09,ag2a_10
68-28-88-02,0539-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,18,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,65.76,MOSTLY CLEAR / MOSTLY SUNNY
37-80-27-56,0540-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,40,M1,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
37-80-27-56,0540-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,47,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
37-80-27-56,0540-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,10,M3,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
37-80-27-56,0540-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M4,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
30-80-71-86,0542-001-002,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,7,YES,2,7,,,4.4,CLEAR / SUNNY
30-80-71-86,0542-001-002,2,**CONFIDENTIAL**,**CONFIDENTIAL**,6,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
12-00-28-08,0543-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
12-00-28-08,0543-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,3,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,2.9,CLEAR / SUNNY
12-00-28-08,0543-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.2,PARTLY CLOUDY / PARTLY SUNNY
86-66-07-32,0544-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
25-52-41-32,0545-006-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
36-69-26-36,0545-006-003,1,**CONFIDENTIAL**,,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
15-14-78-14,0545-008-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
20-78-49-50,0547-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.36,CLEAR / SUNNY
60-56-78-78,0547-001-002,1,**CONFIDENTIAL**,,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
60-56-78-78,0547-001-002,2,**CONFIDENTIAL**,,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.12,CLEAR / SUNNY
26-14-17-11,0548-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.37,CLEAR / SUNNY
67-70-48-74,0548-002-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
29-47-94-46,0548-002-002,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
91-35-93-10,0549-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
15-00-68-84,0549-001-002,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
22-35-45-21,0551-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.14,CLEAR / SUNNY
22-35-45-21,0551-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
34-63-03-45,0551-001-003,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
05-83-32-40,0551-001-006,1,**CONFIDENTIAL**,,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
21-74-91-31,0553-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.26,RAINY
12-86-07-37,0554-003-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.14,CLEAR / SUNNY
12-86-07-37,0554-003-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
12-86-07-37,0554-003-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,,M3,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
53-84-84-32,0557-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
53-84-84-32,0557-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.15,CLEAR / SUNNY
53-84-84-32,0557-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,1,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
67-80-33-73,0559-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
67-80-33-73,0559-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.07,CLEAR / SUNNY
08-79-34-76,0565-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
08-79-34-76,0565-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,4,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,9.85,PARTLY CLOUDY / PARTLY SUNNY
82-44-68-41,0565-003-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,7,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,6.71,MOSTLY CLEAR / MOSTLY SUNNY
82-44-68-41,0565-003-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,4,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,4.37,MOSTLY CLEAR / MOSTLY SUNNY
94-14-64-63,0565-004-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.06,CLEAR / SUNNY
34-81-69-35,0565-005-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.15,MOSTLY CLEAR / MOSTLY SUNNY
34-81-69-35,0565-005-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,3,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,4.51,PARTLY CLOUDY / PARTLY SUNNY
24-83-68-12,0566-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
24-83-68-12,0566-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
24-83-68-12,0566-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,4,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,3.8,CLEAR / SUNNY
24-83-68-12,0566-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
28-88-07-10,0567-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.19,PARTLY CLOUDY / PARTLY SUNNY
28-88-07-10,0567-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,20,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,11.05,PARTLY CLOUDY / PARTLY SUNNY
38-87-96-66,0568-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,7,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,8.36,MOSTLY CLEAR / MOSTLY SUNNY
38-87-96-66,0568-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,6,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,7.85,PARTLY CLOUDY / PARTLY SUNNY
38-87-96-66,0568-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M3,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.49,PARTLY CLOUDY / PARTLY SUNNY
38-87-96-66,0568-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.11,PARTLY CLOUDY / PARTLY SUNNY
83-04-78-20,0569-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,30,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,26.1,PARTLY CLOUDY / PARTLY SUNNY
83-04-78-20,0569-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
83-04-78-20,0569-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.6,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
15-73-35-36,0570-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,8,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.7,PARTLY CLOUDY / PARTLY SUNNY
15-73-35-36,0570-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.07,PARTLY CLOUDY / PARTLY SUNNY
03-83-80-72,0571-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,7,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,6.8,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
03-83-80-72,0571-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,13,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,12.6,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
03-83-80-72,0571-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.14,PARTLY CLOUDY / PARTLY SUNNY
54-39-02-08,0571-104-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
90-97-25-55,0572-001-003,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
90-97-25-55,0572-001-003,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
90-97-25-55,0572-001-003,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,6,YES,6,,,,0.14,COMPLETELY CLOUDY
91-66-88-33,0573-001-001,1,**CONFIDENTIAL**,,15,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,16.7,PARTLY CLOUDY / PARTLY SUNNY
91-66-88-33,0573-001-001,2,**CONFIDENTIAL**,,50,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
49-17-08-99,0573-001-003,1,**CONFIDENTIAL**,**CONFIDENTIAL**,18,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,4,YES,4,,,,24.7,PARTLY CLOUDY / PARTLY SUNNY
92-86-58-31,0573-001-006,1,**CONFIDENTIAL**,,3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,2.98,PARTLY CLOUDY / PARTLY SUNNY
07-49-15-09,0573-003-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,40,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,10,YES,10,,,,80.8,PARTLY CLOUDY / PARTLY SUNNY
42-98-59-24,0573-003-004,1,**CONFIDENTIAL**,,30,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
42-98-59-24,0573-003-004,2,**CONFIDENTIAL**,,6,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
43-12-35-35,0573-003-005,1,**CONFIDENTIAL**,,1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
43-12-35-35,0573-003-005,2,**CONFIDENTIAL**,,1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,NO,,,,,1.2,PARTLY CLOUDY / PARTLY SUNNY
43-12-35-35,0573-003-005,3,**CONFIDENTIAL**,,0.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,2,,,0.22,PARTLY CLOUDY / PARTLY SUNNY
44-14-27-75,0573-003-013,1,**CONFIDENTIAL**,,20,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,3,YES,3,,,,37.91,CLEAR / SUNNY
44-14-27-75,0573-003-013,2,**CONFIDENTIAL**,,4,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
06-06-62-86,0573-006-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,8,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,13.8,PARTLY CLOUDY / PARTLY SUNNY
41-81-57-58,0573-006-003,1,**CONFIDENTIAL**,,10,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,NO,,,,,11.15,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
97-37-90-23,0573-006-009,1,**CONFIDENTIAL**,,1.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
89-23-01-64,0574-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,4,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,3.46,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
89-23-01-64,0574-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,7,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,8.9,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
40-69-36-56,0575-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,7.5,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,8.5,RAINY
37-88-75-54,0576-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,3,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,3,PARTLY CLOUDY / PARTLY SUNNY
37-88-75-54,0576-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,M2,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.93,PARTLY CLOUDY / PARTLY SUNNY
37-88-75-54,0576-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M3,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.18,PARTLY CLOUDY / PARTLY SUNNY
71-32-15-08,0576-001-002,1,**CONFIDENTIAL**,,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.1,PARTLY CLOUDY / PARTLY SUNNY
71-32-15-08,0576-001-002,2,**CONFIDENTIAL**,,6,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,6.88,PARTLY CLOUDY / PARTLY SUNNY
71-32-15-08,0576-001-002,3,**CONFIDENTIAL**,,2.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,3,,,,3.3,PARTLY CLOUDY / PARTLY SUNNY
34-75-80-11,0577-001-002,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M1,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
34-75-80-11,0577-001-002,2,**CONFIDENTIAL**,**CONFIDENTIAL**,3,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
34-75-80-11,0577-001-002,3,**CONFIDENTIAL**,**CONFIDENTIAL**,2,,YES,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
41-29-51-24,0580-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,4,M1,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
41-29-51-24,0580-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.6,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
63-31-46-66,0580-004-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.04,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
44-48-46-77,0581-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
01-70-68-94,0582-001-001,1,**CONFIDENTIAL**,,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.2,PARTLY CLOUDY / PARTLY SUNNY
94-08-85-82,0583-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
94-08-85-82,0583-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
94-08-85-82,0583-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
21-37-46-84,0584-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.99,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
21-37-46-84,0584-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
