interview__key,sdd_hhid,cropid,ag5a_01,ag5a_02,ag5a_03,ag5a_04_1,ag5a_04_2,ag5a_05,ag5a_06,ag5a_07_1,ag5a_07_2,ag5a_08,ag5a_09_1,ag5a_09_2,ag5a_10_1,ag5a_10_2,ag5a_11a,ag5a_11_1,ag5a_11_2,ag5a_12,ag5a_13,ag5a_14_1,ag5a_14_2,ag5a_15,ag5a_16_1,ag5a_16_2,ag5a_17_1,ag5a_17_2,ag5a_18,ag5a_19,ag5a_20,ag5a_21,ag5a_22,ag5a_23,ag5a_24,ag5a_25,ag5a_26,ag5a_27,ag5a_28,ag5a_29,ag5a_30,ag5a_31,ag5a_32,ag5a_32a,ag5a_32b,ag5a_32c,ag5a_32d,ag5a_32e,ag5a_33,ag5a_34,ag5a_35,ag5a_36_1a,ag5a_36_1b,ag5a_36_2a,ag5a_36_2b
28-88-07-10,0567-001-001,1,YES,500,105000,JIRANI,NDANI YA KIJIJI/MJI,500,105000,SEPTEMBER,2018,2,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,200,SACKS / OPEN DRUM,YES,SPRAYING,FOOD FOR HOUSEHOLD,YES,ROTTING,2,84000,500,0,0,250,0,RESIDUE WAS LEFT IN FIELD,,,,,,
28-88-07-10,0567-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,80,0,0,15,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
38-87-96-66,0568-001-001,1,YES,360,150000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,240,100000,SEPTEMBER,2018,1,2,,1,2,NDIYO,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,120,50000,NOVEMBER,2018,1,2,,1,2,NO,,,,,YES,110,SACKS / OPEN DRUM,YES,SPRAYING,FOOD FOR HOUSEHOLD,NO,,,,520,120,0,70,0,FOR GRAZING OWN ANIMALS,,,,,,
38-87-96-66,0568-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,25,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
83-04-78-20,0569-001-001,1,YES,500,125000,M/BIASHARA BINAFSI,WILAYA NYINGINE,500,125000,SEPTEMBER,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,600,SACKS / OPEN DRUM,YES,SPRAYING,FOOD FOR HOUSEHOLD,NO,,,,600,100,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
83-04-78-20,0569-001-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,600,0,0,150,0,RESIDUE WAS LEFT IN FIELD,,,,,,
83-04-78-20,0569-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,30,10,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
15-73-35-36,0570-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,234,36,0,54,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
03-83-80-72,0571-001-001,1,YES,3132,812000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,3132,812000,SEPTEMBER,2018,4,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,864,216,0,540,0,FOR GRAZING OWN ANIMALS,,,,,,
03-83-80-72,0571-001-001,17,YES,180,288000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,180,288000,JULY,2018,2,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,80,20,0,80,0,RESIDUE WAS LEFT IN FIELD,,,,,,
03-83-80-72,0571-001-001,26,YES,210,102000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,210,102000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,20,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
03-83-80-72,0571-001-001,28,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,70,26,0,30,0,RESIDUE WAS LEFT IN FIELD,,,,,,
90-97-25-55,0572-001-003,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,30,0,0,0,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
90-97-25-55,0572-001-003,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,10,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
91-66-88-33,0573-001-001,1,YES,3240,1200000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,3240,1200000,SEPTEMBER,2018,4,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,864,LOCALLY MADE TRADITIONAL STRUCTURE,NO,,FOOD FOR HOUSEHOLD,NO,,,,1080,216,0,5400,0,FOR GRAZING OWN ANIMALS,,,,,,
91-66-88-33,0573-001-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,750,0,0,750,0,FOR GRAZING OWN ANIMALS,,,,,,
91-66-88-33,0573-001-001,28,YES,180,150000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,180,150000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,160,20,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
49-17-08-99,0573-001-003,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,1080,0,0,3240,0,RESIDUE WAS LEFT IN FIELD,,,,,,
49-17-08-99,0573-001-003,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,400,0,0,100,0,RESIDUE WAS LEFT IN FIELD,,,,,,
49-17-08-99,0573-001-003,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,80,0,0,40,0,RESIDUE WAS LEFT IN FIELD,,,,,,
49-17-08-99,0573-001-003,26,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,180,0,0,90,0,RESIDUE WAS LEFT IN FIELD,,,,,,
49-17-08-99,0573-001-003,28,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,24,0,0,6,0,RESIDUE WAS LEFT IN FIELD,,,,,,
92-86-58-31,0573-001-006,1,YES,432,120000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,432,120000,SEPTEMBER,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,522,18,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
07-49-15-09,0573-003-001,1,YES,6000,1500000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,6000,1500000,OCTOBER,2018,2,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,1200,OTHER (SPECIFY),NO,,FOOD FOR HOUSEHOLD,NO,,,,3600,1200,0,1200,300,FOR GRAZING OWN ANIMALS,,,,,,
07-49-15-09,0573-003-001,11,YES,270,45000,JIRANI,NDANI YA KIJIJI/MJI,270,45000,AUGUST,2018,4,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,630,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
07-49-15-09,0573-003-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,240,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
07-49-15-09,0573-003-001,26,YES,270,150000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,270,150000,SEPTEMBER,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,180,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
07-49-15-09,0573-003-001,28,YES,240,60000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,240,60000,OCTOBER,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,180,0,0,60,0,RESIDUE WAS LEFT IN FIELD,,,,,,
42-98-59-24,0573-003-004,1,YES,648,360000,M/BIASHARA BINAFSI,MKOA MWINGINE,648,360000,SEPTEMBER,2018,1,1,,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,936,36,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
42-98-59-24,0573-003-004,2,YES,960,600000,M/BIASHARA BINAFSI,MKOA MWINGINE,960,600000,SEPTEMBER,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,928,32,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
44-14-27-75,0573-003-013,2,YES,5600,2400000,DUKANI/MCHUUZI,MKOA MWINGINE,5600,2400000,JULY,2018,4,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,6300,560,0,700,0,RESIDUE WAS LEFT IN FIELD,,,,,,
06-06-62-86,0573-006-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,972,216,0,432,0,FOR GRAZING OWN ANIMALS,,,,,,
06-06-62-86,0573-006-001,2,YES,560,240000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,560,240000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,128,12,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
06-06-62-86,0573-006-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,400,0,0,100,0,FOR GRAZING OWN ANIMALS,,,,,,
06-06-62-86,0573-006-001,28,YES,60,30000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,60,30000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,150,10,0,20,0,FOR GRAZING OWN ANIMALS,,,,,,
41-81-57-58,0573-006-003,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,560,40,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
41-81-57-58,0573-006-003,3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,118,2,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
41-81-57-58,0573-006-003,11,YES,2000,200000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,2000,200000,JULY,2018,2,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,2800,0,0,200,0,FOR GRAZING OWN ANIMALS,,,,,,
97-37-90-23,0573-006-009,1,YES,40,8000,GULIO,NDANI YA KIJIJI/MJI,40,8000,SEPTEMBER,2018,2,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,542,8,0,10,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
97-37-90-23,0573-006-009,11,YES,60,16000,JIRANI,NDANI YA KIJIJI/MJI,60,16000,NOVEMBER,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,YES,600,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,140,0,0,0,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
89-23-01-64,0574-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,648,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
89-23-01-64,0574-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,112,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
40-69-36-56,0575-001-001,1,YES,1200,300000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,1200,300000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,1660,20,0,120,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
40-69-36-56,0575-001-001,17,YES,180,220000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,180,220000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,120,20,0,0,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
40-69-36-56,0575-001-001,26,YES,105,280000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,105,280000,MAY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,MULCHED,,,,,,
37-88-75-54,0576-001-001,1,YES,360,90000,M/BIASHARA BINAFSI,KARIBU NA KIJIJI,360,90000,OCTOBER,2018,1,1,3,1,3,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,420,40,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
37-88-75-54,0576-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,10,OTHER (SPECIFY),NO,,FOOD FOR HOUSEHOLD,NO,,,,50,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
37-88-75-54,0576-001-001,26,YES,15,5000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,15,5000,SEPTEMBER,2018,1,1,3,1,3,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,15,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
71-32-15-08,0576-001-002,1,YES,600,270000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,600,270000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,12,1,MOTORCYCLE,600,NO,,,,,,NO,,,,516,24,0,0,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
34-75-80-11,0577-001-002,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
34-75-80-11,0577-001-002,17,YES,240,240000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,240,240000,JUNE,2018,1,2,,2,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,100,0,0,20,0,RESIDUE WAS LEFT IN FIELD,,,,,,
41-29-51-24,0580-001-001,1,YES,648,150000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,648,150000,SEPTEMBER,2018,3,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,594,0,0,432,0,RESIDUE WAS LEFT IN FIELD,,,,,,
01-70-68-94,0582-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,40,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
01-70-68-94,0582-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,20,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
94-08-85-82,0583-001-001,1,YES,1404,416000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,1404,416000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,216,SACKS / OPEN DRUM,YES,SPRAYING,FOOD FOR HOUSEHOLD,NO,,,,328,0,0,0,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
94-08-85-82,0583-001-001,2,YES,4410,1620000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,4410,1620000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,YES,98,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,198,92,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
21-37-46-84,0584-001-001,1,YES,3120,1248000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,3120,1248000,JUNE,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,480,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
21-37-46-84,0584-001-001,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,2600,SACKS / OPEN DRUM,NO,,TO SELL AT HIGHER PRICE,NO,,,,360,40,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
89-16-16-87,0585-001-001,1,YES,324,90000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,324,90000,JUNE,2018,1,1,,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,520,20,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
89-16-16-87,0585-001-001,28,YES,20,24000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,20,24000,AUGUST,2018,1,2,,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,30,20,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
89-16-16-87,0585-001-001,77,YES,35,120000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,35,120000,JUNE,2018,1,2,,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,10,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
76-83-41-82,0585-001-003,1,YES,72,24000,SOKO,NDANI YA KIJIJI/MJI,1,24000,JUNE,2018,1,1,,1,2,HAPANA,,,,,,,,,,,,YES,1,1,BICYCLE,0,NO,,,,,,NO,,,,178,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
61-66-15-53,0588-001-001,2,YES,450,200000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,450,200000,SEPTEMBER,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,180,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
08-69-28-04,0589-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,250,0,0,50,0,RESIDUE WAS LEFT IN FIELD,,,,,,
35-07-93-93,0589-008-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,240,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
48-55-92-72,0591-001-001,1,YES,250,60000,SOKO,NDANI YA KIJIJI/MJI,250,60000,JUNE,2018,1,2,,1,2,HAPANA,,,,,,,,,,,,YES,2,2,BICYCLE,0,YES,75,SACKS / OPEN DRUM,YES,SPRAYING,FOOD FOR HOUSEHOLD,NO,,,,377,0,0,54,0,RESIDUE WAS LEFT IN FIELD,,,,,,
48-55-92-72,0591-001-001,2,YES,1650,792000,DUKANI/MCHUUZI,NDANI YA KIJIJI/MJI,1650,792000,MAY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,120,30,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
48-55-92-72,0591-001-001,11,YES,80,30000,SOKO,NDANI YA KIJIJI/MJI,80,30000,JULY,2018,2,2,,1,2,HAPANA,,,,,,,,,,,,YES,2,2,BICYCLE,0,NO,,,,,,NO,,,,60,0,0,20,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
48-55-92-72,0591-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,20,0,0,5,0,RESIDUE WAS LEFT IN FIELD,,,,,,
59-91-83-15,0592-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,240,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
59-91-83-15,0592-001-001,2,YES,1176,504000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,1176,504000,MAY,2018,3,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,392,40,98,0,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
87-24-38-48,0593-001-001,1,YES,240,120000,SOKO,NDANI YA KIJIJI/MJI,240,120000,AUGUST,2018,2,1,,1,2,HAPANA,,,,,,,,,,,,YES,1,2,BICYCLE,0,NO,,,,,,NO,,,,240,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
87-24-38-48,0593-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,5,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
81-73-84-59,0596-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,200,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
81-73-84-59,0596-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,1,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
79-15-68-02,0599-001-001,1,YES,4760,1020000,SOKO,NDANI YA KIJIJI/MJI,4760,1020000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,0,1,ANIMAL,10000,NO,,,,,,NO,,,,860,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
79-15-68-02,0599-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,10,0,0,0,0,MULCHED,,,,,,
79-15-68-02,0599-001-001,70,YES,800,120000,SOKO,NDANI YA KIJIJI/MJI,800,120000,JANUARY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,8,1,ANIMAL,20000,NO,,,,,,NO,,,,50,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
39-51-58-76,0600-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,380,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
39-51-58-76,0600-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,4,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
39-51-58-76,0600-001-001,28,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,30,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
37-19-01-98,0601-001-001,1,YES,840,336000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,840,294000,JULY,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,180,0,0,0,0,FOR GRAZING OTHERS' ANIMALS,,,,,,
37-19-01-98,0601-001-001,17,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,25,0,0,5,0,FOR GRAZING OWN ANIMALS,,,,,,
25-56-28-11,0602-001-001,1,YES,216,96000,M/BIASHARA BINAFSI,MKOA MWINGINE,216,96000,DECEMBER,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,324,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
61-13-18-51,0603-001-002,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,432,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
61-13-18-51,0603-001-002,17,YES,60,60000,SOKO,NDANI YA KIJIJI/MJI,60,60000,JULY,2018,3,1,,1,,HAPANA,,,,,,,,,,,,YES,2,3,MOTORCYCLE,3000,NO,,,,,,NO,,,,50,0,0,30,0,RESIDUE WAS LEFT IN FIELD,,,,,,
84-29-07-25,0605-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,240,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
59-14-73-55,0606-001-001,14,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,40,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
51-08-90-35,0607-001-001,1,YES,540,330000,RAFIKI,NDANI YA KIJIJI/MJI,540,330000,AUGUST,2018,2,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,702,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
51-08-90-35,0607-001-001,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,1350,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
51-08-90-35,0607-001-001,28,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,300,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
51-08-90-35,0607-001-001,34,YES,700,770000,SERIKALI YA KIJIJI,NDANI YA KIJIJI/MJI,700,770000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,0,1,OTHER (SPECIFY),5000,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
94-70-48-92,0607-001-010,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,170,10,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
94-70-48-92,0607-001-010,11,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,55,SACKS / OPEN DRUM,YES,OTHER (SPECIFY),FOOD FOR HOUSEHOLD,NO,,,,135,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
94-70-48-92,0607-001-010,34,YES,175,175000,M/BIASHARA BINAFSI,NDANI YA KIJIJI/MJI,175,175000,SEPTEMBER,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
96-10-55-67,0607-007-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,756,LOCALLY MADE TRADITIONAL STRUCTURE,YES,SPRAYING,FOOD FOR HOUSEHOLD,NO,,,,1188,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
96-10-55-67,0607-007-001,28,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YES,20,SACKS / OPEN DRUM,NO,,FOOD FOR HOUSEHOLD,NO,,,,220,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
69-19-17-73,0608-001-001,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,520,20,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
69-19-17-73,0608-001-001,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,270,0,0,0,0,FOR GRAZING OWN ANIMALS,,,,,,
69-19-17-73,0608-001-001,34,YES,691,830000,USHIRIKA,NDANI YA KIJIJI/MJI,691,830000,AUGUST,2018,1,1,,1,,HAPANA,,,,,,,,,,,,NO,,,,,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
08-01-84-64,0608-001-006,1,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,,,,NO,,,,200,0,0,40,0,RESIDUE WAS LEFT IN FIELD,,,,,,
08-01-84-64,0608-001-006,34,YES,100,120000,USHIRIKA,KARIBU NA KIJIJI,100,120000,AUGUST,2018,1,1,2,1,2,HAPANA,,,,,,,,,,,,YES,12,1,ANIMAL,0,NO,,,,,,NO,,,,0,0,0,0,0,RESIDUE WAS LEFT IN FIELD,,,,,,
