interview__key,sdd_hhid,itemcode,hh_j08
53-51-88-47,0421-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",5
53-51-88-47,0421-001-001,C. NUTS AND PULSES,3
53-51-88-47,0421-001-001,D. VEGETABLES,7
53-51-88-47,0421-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
53-51-88-47,0421-001-001,F. FRUITS,0
53-51-88-47,0421-001-001,G. MILK/MILK PRODUCTS,0
53-51-88-47,0421-001-001,H. FATS/OIL,7
53-51-88-47,0421-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
53-51-88-47,0421-001-001,J. SPICES/CONDIMENTS,7
52-26-67-08,0421-001-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
52-26-67-08,0421-001-002,"B. ROOTS, TUBERS, AND PLANTAINS",3
52-26-67-08,0421-001-002,C. NUTS AND PULSES,3
52-26-67-08,0421-001-002,D. VEGETABLES,7
52-26-67-08,0421-001-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
52-26-67-08,0421-001-002,F. FRUITS,2
52-26-67-08,0421-001-002,G. MILK/MILK PRODUCTS,0
52-26-67-08,0421-001-002,H. FATS/OIL,7
52-26-67-08,0421-001-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
52-26-67-08,0421-001-002,J. SPICES/CONDIMENTS,7
25-95-75-04,0422-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
25-95-75-04,0422-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
25-95-75-04,0422-001-001,C. NUTS AND PULSES,3
25-95-75-04,0422-001-001,D. VEGETABLES,7
25-95-75-04,0422-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
25-95-75-04,0422-001-001,F. FRUITS,2
25-95-75-04,0422-001-001,G. MILK/MILK PRODUCTS,0
25-95-75-04,0422-001-001,H. FATS/OIL,7
25-95-75-04,0422-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
25-95-75-04,0422-001-001,J. SPICES/CONDIMENTS,7
64-07-55-27,0422-106-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",0
64-07-55-27,0422-106-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
64-07-55-27,0422-106-001,C. NUTS AND PULSES,0
64-07-55-27,0422-106-001,D. VEGETABLES,7
64-07-55-27,0422-106-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
64-07-55-27,0422-106-001,F. FRUITS,0
64-07-55-27,0422-106-001,G. MILK/MILK PRODUCTS,2
64-07-55-27,0422-106-001,H. FATS/OIL,0
64-07-55-27,0422-106-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
64-07-55-27,0422-106-001,J. SPICES/CONDIMENTS,7
56-15-63-11,0424-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",3
56-15-63-11,0424-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
56-15-63-11,0424-001-001,C. NUTS AND PULSES,1
56-15-63-11,0424-001-001,D. VEGETABLES,3
56-15-63-11,0424-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
56-15-63-11,0424-001-001,F. FRUITS,0
56-15-63-11,0424-001-001,G. MILK/MILK PRODUCTS,0
56-15-63-11,0424-001-001,H. FATS/OIL,7
56-15-63-11,0424-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,0
56-15-63-11,0424-001-001,J. SPICES/CONDIMENTS,6
79-86-35-12,0425-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
79-86-35-12,0425-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",5
79-86-35-12,0425-001-001,C. NUTS AND PULSES,4
79-86-35-12,0425-001-001,D. VEGETABLES,7
79-86-35-12,0425-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
79-86-35-12,0425-001-001,F. FRUITS,1
79-86-35-12,0425-001-001,G. MILK/MILK PRODUCTS,3
79-86-35-12,0425-001-001,H. FATS/OIL,7
79-86-35-12,0425-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
79-86-35-12,0425-001-001,J. SPICES/CONDIMENTS,7
56-01-92-97,0426-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
56-01-92-97,0426-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
56-01-92-97,0426-001-001,C. NUTS AND PULSES,5
56-01-92-97,0426-001-001,D. VEGETABLES,5
56-01-92-97,0426-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
56-01-92-97,0426-001-001,F. FRUITS,0
56-01-92-97,0426-001-001,G. MILK/MILK PRODUCTS,0
56-01-92-97,0426-001-001,H. FATS/OIL,7
56-01-92-97,0426-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
56-01-92-97,0426-001-001,J. SPICES/CONDIMENTS,7
73-36-66-15,0427-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",0
73-36-66-15,0427-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
73-36-66-15,0427-001-001,C. NUTS AND PULSES,5
73-36-66-15,0427-001-001,D. VEGETABLES,7
73-36-66-15,0427-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
73-36-66-15,0427-001-001,F. FRUITS,0
73-36-66-15,0427-001-001,G. MILK/MILK PRODUCTS,0
73-36-66-15,0427-001-001,H. FATS/OIL,7
73-36-66-15,0427-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
73-36-66-15,0427-001-001,J. SPICES/CONDIMENTS,0
19-76-84-95,0428-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
19-76-84-95,0428-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
19-76-84-95,0428-001-001,C. NUTS AND PULSES,3
19-76-84-95,0428-001-001,D. VEGETABLES,6
19-76-84-95,0428-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
19-76-84-95,0428-001-001,F. FRUITS,3
19-76-84-95,0428-001-001,G. MILK/MILK PRODUCTS,0
19-76-84-95,0428-001-001,H. FATS/OIL,7
19-76-84-95,0428-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
19-76-84-95,0428-001-001,J. SPICES/CONDIMENTS,7
97-66-47-16,0428-001-007,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
97-66-47-16,0428-001-007,"B. ROOTS, TUBERS, AND PLANTAINS",2
97-66-47-16,0428-001-007,C. NUTS AND PULSES,2
97-66-47-16,0428-001-007,D. VEGETABLES,7
97-66-47-16,0428-001-007,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
97-66-47-16,0428-001-007,F. FRUITS,7
97-66-47-16,0428-001-007,G. MILK/MILK PRODUCTS,0
97-66-47-16,0428-001-007,H. FATS/OIL,7
97-66-47-16,0428-001-007,I. SUGAR/SUGAR PRODUCTS/HONEY,7
97-66-47-16,0428-001-007,J. SPICES/CONDIMENTS,7
46-28-63-44,0430-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",0
46-28-63-44,0430-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
46-28-63-44,0430-002-001,C. NUTS AND PULSES,0
46-28-63-44,0430-002-001,D. VEGETABLES,3
46-28-63-44,0430-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
46-28-63-44,0430-002-001,F. FRUITS,0
46-28-63-44,0430-002-001,G. MILK/MILK PRODUCTS,0
46-28-63-44,0430-002-001,H. FATS/OIL,7
46-28-63-44,0430-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
46-28-63-44,0430-002-001,J. SPICES/CONDIMENTS,7
32-32-47-74,0431-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
32-32-47-74,0431-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
32-32-47-74,0431-001-001,C. NUTS AND PULSES,2
32-32-47-74,0431-001-001,D. VEGETABLES,3
32-32-47-74,0431-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
32-32-47-74,0431-001-001,F. FRUITS,1
32-32-47-74,0431-001-001,G. MILK/MILK PRODUCTS,2
32-32-47-74,0431-001-001,H. FATS/OIL,7
32-32-47-74,0431-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
32-32-47-74,0431-001-001,J. SPICES/CONDIMENTS,7
20-19-96-28,0432-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
20-19-96-28,0432-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
20-19-96-28,0432-001-001,C. NUTS AND PULSES,2
20-19-96-28,0432-001-001,D. VEGETABLES,5
20-19-96-28,0432-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
20-19-96-28,0432-001-001,F. FRUITS,0
20-19-96-28,0432-001-001,G. MILK/MILK PRODUCTS,0
20-19-96-28,0432-001-001,H. FATS/OIL,7
20-19-96-28,0432-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
20-19-96-28,0432-001-001,J. SPICES/CONDIMENTS,7
38-89-22-03,0435-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
38-89-22-03,0435-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
38-89-22-03,0435-001-001,C. NUTS AND PULSES,0
38-89-22-03,0435-001-001,D. VEGETABLES,7
38-89-22-03,0435-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
38-89-22-03,0435-001-001,F. FRUITS,0
38-89-22-03,0435-001-001,G. MILK/MILK PRODUCTS,0
38-89-22-03,0435-001-001,H. FATS/OIL,0
38-89-22-03,0435-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
38-89-22-03,0435-001-001,J. SPICES/CONDIMENTS,7
89-59-90-58,0436-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",2
89-59-90-58,0436-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
89-59-90-58,0436-001-001,C. NUTS AND PULSES,1
89-59-90-58,0436-001-001,D. VEGETABLES,7
89-59-90-58,0436-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
89-59-90-58,0436-001-001,F. FRUITS,0
89-59-90-58,0436-001-001,G. MILK/MILK PRODUCTS,1
89-59-90-58,0436-001-001,H. FATS/OIL,7
89-59-90-58,0436-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
89-59-90-58,0436-001-001,J. SPICES/CONDIMENTS,7
60-87-75-28,0436-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",1
60-87-75-28,0436-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
60-87-75-28,0436-002-001,C. NUTS AND PULSES,7
60-87-75-28,0436-002-001,D. VEGETABLES,7
60-87-75-28,0436-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
60-87-75-28,0436-002-001,F. FRUITS,0
60-87-75-28,0436-002-001,G. MILK/MILK PRODUCTS,0
60-87-75-28,0436-002-001,H. FATS/OIL,0
60-87-75-28,0436-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,3
60-87-75-28,0436-002-001,J. SPICES/CONDIMENTS,7
03-49-85-68,0437-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
03-49-85-68,0437-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
03-49-85-68,0437-001-001,C. NUTS AND PULSES,4
03-49-85-68,0437-001-001,D. VEGETABLES,3
03-49-85-68,0437-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
03-49-85-68,0437-001-001,F. FRUITS,0
03-49-85-68,0437-001-001,G. MILK/MILK PRODUCTS,0
03-49-85-68,0437-001-001,H. FATS/OIL,7
03-49-85-68,0437-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
03-49-85-68,0437-001-001,J. SPICES/CONDIMENTS,7
40-38-17-08,0438-001-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
40-38-17-08,0438-001-002,"B. ROOTS, TUBERS, AND PLANTAINS",4
40-38-17-08,0438-001-002,C. NUTS AND PULSES,4
40-38-17-08,0438-001-002,D. VEGETABLES,7
40-38-17-08,0438-001-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
40-38-17-08,0438-001-002,F. FRUITS,6
40-38-17-08,0438-001-002,G. MILK/MILK PRODUCTS,0
40-38-17-08,0438-001-002,H. FATS/OIL,7
40-38-17-08,0438-001-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
40-38-17-08,0438-001-002,J. SPICES/CONDIMENTS,7
32-43-99-10,0438-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
32-43-99-10,0438-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",1
32-43-99-10,0438-002-001,C. NUTS AND PULSES,2
32-43-99-10,0438-002-001,D. VEGETABLES,5
32-43-99-10,0438-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",2
32-43-99-10,0438-002-001,F. FRUITS,2
32-43-99-10,0438-002-001,G. MILK/MILK PRODUCTS,1
32-43-99-10,0438-002-001,H. FATS/OIL,7
32-43-99-10,0438-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
32-43-99-10,0438-002-001,J. SPICES/CONDIMENTS,7
39-42-81-55,0439-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
39-42-81-55,0439-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",3
39-42-81-55,0439-001-001,C. NUTS AND PULSES,4
39-42-81-55,0439-001-001,D. VEGETABLES,5
39-42-81-55,0439-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
39-42-81-55,0439-001-001,F. FRUITS,0
39-42-81-55,0439-001-001,G. MILK/MILK PRODUCTS,0
39-42-81-55,0439-001-001,H. FATS/OIL,7
39-42-81-55,0439-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
39-42-81-55,0439-001-001,J. SPICES/CONDIMENTS,7
00-91-18-42,0440-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
00-91-18-42,0440-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",2
00-91-18-42,0440-002-001,C. NUTS AND PULSES,4
00-91-18-42,0440-002-001,D. VEGETABLES,4
00-91-18-42,0440-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
00-91-18-42,0440-002-001,F. FRUITS,0
00-91-18-42,0440-002-001,G. MILK/MILK PRODUCTS,0
00-91-18-42,0440-002-001,H. FATS/OIL,7
00-91-18-42,0440-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
00-91-18-42,0440-002-001,J. SPICES/CONDIMENTS,7
82-91-48-29,0440-003-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
82-91-48-29,0440-003-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
82-91-48-29,0440-003-001,C. NUTS AND PULSES,2
82-91-48-29,0440-003-001,D. VEGETABLES,7
82-91-48-29,0440-003-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
82-91-48-29,0440-003-001,F. FRUITS,0
82-91-48-29,0440-003-001,G. MILK/MILK PRODUCTS,7
82-91-48-29,0440-003-001,H. FATS/OIL,7
82-91-48-29,0440-003-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
82-91-48-29,0440-003-001,J. SPICES/CONDIMENTS,7
50-93-26-71,0440-003-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
50-93-26-71,0440-003-002,"B. ROOTS, TUBERS, AND PLANTAINS",4
50-93-26-71,0440-003-002,C. NUTS AND PULSES,3
50-93-26-71,0440-003-002,D. VEGETABLES,7
50-93-26-71,0440-003-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
50-93-26-71,0440-003-002,F. FRUITS,2
50-93-26-71,0440-003-002,G. MILK/MILK PRODUCTS,0
50-93-26-71,0440-003-002,H. FATS/OIL,7
50-93-26-71,0440-003-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
50-93-26-71,0440-003-002,J. SPICES/CONDIMENTS,7
31-07-58-53,0441-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
31-07-58-53,0441-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
31-07-58-53,0441-001-001,C. NUTS AND PULSES,3
31-07-58-53,0441-001-001,D. VEGETABLES,4
31-07-58-53,0441-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
31-07-58-53,0441-001-001,F. FRUITS,3
31-07-58-53,0441-001-001,G. MILK/MILK PRODUCTS,7
31-07-58-53,0441-001-001,H. FATS/OIL,7
31-07-58-53,0441-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
31-07-58-53,0441-001-001,J. SPICES/CONDIMENTS,7
05-88-93-30,0443-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
05-88-93-30,0443-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",3
05-88-93-30,0443-001-001,C. NUTS AND PULSES,3
05-88-93-30,0443-001-001,D. VEGETABLES,7
05-88-93-30,0443-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
05-88-93-30,0443-001-001,F. FRUITS,0
05-88-93-30,0443-001-001,G. MILK/MILK PRODUCTS,4
05-88-93-30,0443-001-001,H. FATS/OIL,7
05-88-93-30,0443-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
05-88-93-30,0443-001-001,J. SPICES/CONDIMENTS,7
62-63-62-03,0443-003-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
62-63-62-03,0443-003-002,"B. ROOTS, TUBERS, AND PLANTAINS",5
62-63-62-03,0443-003-002,C. NUTS AND PULSES,2
62-63-62-03,0443-003-002,D. VEGETABLES,7
62-63-62-03,0443-003-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
62-63-62-03,0443-003-002,F. FRUITS,0
62-63-62-03,0443-003-002,G. MILK/MILK PRODUCTS,7
62-63-62-03,0443-003-002,H. FATS/OIL,7
62-63-62-03,0443-003-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
62-63-62-03,0443-003-002,J. SPICES/CONDIMENTS,7
48-35-65-64,0443-004-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
48-35-65-64,0443-004-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
48-35-65-64,0443-004-001,C. NUTS AND PULSES,6
48-35-65-64,0443-004-001,D. VEGETABLES,7
48-35-65-64,0443-004-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",2
48-35-65-64,0443-004-001,F. FRUITS,0
48-35-65-64,0443-004-001,G. MILK/MILK PRODUCTS,0
48-35-65-64,0443-004-001,H. FATS/OIL,7
48-35-65-64,0443-004-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
48-35-65-64,0443-004-001,J. SPICES/CONDIMENTS,7
68-42-42-49,0443-005-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",0
68-42-42-49,0443-005-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
68-42-42-49,0443-005-001,C. NUTS AND PULSES,0
68-42-42-49,0443-005-001,D. VEGETABLES,0
68-42-42-49,0443-005-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",0
68-42-42-49,0443-005-001,F. FRUITS,5
68-42-42-49,0443-005-001,G. MILK/MILK PRODUCTS,2
68-42-42-49,0443-005-001,H. FATS/OIL,0
68-42-42-49,0443-005-001,I. SUGAR/SUGAR PRODUCTS/HONEY,4
68-42-42-49,0443-005-001,J. SPICES/CONDIMENTS,0
50-82-03-42,0444-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
50-82-03-42,0444-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
50-82-03-42,0444-001-001,C. NUTS AND PULSES,3
50-82-03-42,0444-001-001,D. VEGETABLES,7
50-82-03-42,0444-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",2
50-82-03-42,0444-001-001,F. FRUITS,2
50-82-03-42,0444-001-001,G. MILK/MILK PRODUCTS,0
50-82-03-42,0444-001-001,H. FATS/OIL,7
50-82-03-42,0444-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,6
50-82-03-42,0444-001-001,J. SPICES/CONDIMENTS,7
65-60-88-82,0444-002-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
65-60-88-82,0444-002-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
65-60-88-82,0444-002-001,C. NUTS AND PULSES,2
65-60-88-82,0444-002-001,D. VEGETABLES,7
65-60-88-82,0444-002-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
65-60-88-82,0444-002-001,F. FRUITS,2
65-60-88-82,0444-002-001,G. MILK/MILK PRODUCTS,0
65-60-88-82,0444-002-001,H. FATS/OIL,7
65-60-88-82,0444-002-001,I. SUGAR/SUGAR PRODUCTS/HONEY,5
65-60-88-82,0444-002-001,J. SPICES/CONDIMENTS,7
73-77-71-52,0445-001-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
73-77-71-52,0445-001-002,"B. ROOTS, TUBERS, AND PLANTAINS",2
73-77-71-52,0445-001-002,C. NUTS AND PULSES,2
73-77-71-52,0445-001-002,D. VEGETABLES,2
73-77-71-52,0445-001-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
73-77-71-52,0445-001-002,F. FRUITS,2
73-77-71-52,0445-001-002,G. MILK/MILK PRODUCTS,2
73-77-71-52,0445-001-002,H. FATS/OIL,7
73-77-71-52,0445-001-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
73-77-71-52,0445-001-002,J. SPICES/CONDIMENTS,7
86-47-16-30,0447-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
86-47-16-30,0447-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
86-47-16-30,0447-001-001,C. NUTS AND PULSES,0
86-47-16-30,0447-001-001,D. VEGETABLES,7
86-47-16-30,0447-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
86-47-16-30,0447-001-001,F. FRUITS,0
86-47-16-30,0447-001-001,G. MILK/MILK PRODUCTS,0
86-47-16-30,0447-001-001,H. FATS/OIL,7
86-47-16-30,0447-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
86-47-16-30,0447-001-001,J. SPICES/CONDIMENTS,7
27-83-38-78,0448-002-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",5
27-83-38-78,0448-002-002,"B. ROOTS, TUBERS, AND PLANTAINS",0
27-83-38-78,0448-002-002,C. NUTS AND PULSES,0
27-83-38-78,0448-002-002,D. VEGETABLES,7
27-83-38-78,0448-002-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
27-83-38-78,0448-002-002,F. FRUITS,3
27-83-38-78,0448-002-002,G. MILK/MILK PRODUCTS,2
27-83-38-78,0448-002-002,H. FATS/OIL,7
27-83-38-78,0448-002-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
27-83-38-78,0448-002-002,J. SPICES/CONDIMENTS,7
33-34-75-08,0448-002-003,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
33-34-75-08,0448-002-003,"B. ROOTS, TUBERS, AND PLANTAINS",4
33-34-75-08,0448-002-003,C. NUTS AND PULSES,4
33-34-75-08,0448-002-003,D. VEGETABLES,7
33-34-75-08,0448-002-003,"E. MEAT, FISH AND ANIMAL PRODUCTS",4
33-34-75-08,0448-002-003,F. FRUITS,2
33-34-75-08,0448-002-003,G. MILK/MILK PRODUCTS,0
33-34-75-08,0448-002-003,H. FATS/OIL,7
33-34-75-08,0448-002-003,I. SUGAR/SUGAR PRODUCTS/HONEY,7
33-34-75-08,0448-002-003,J. SPICES/CONDIMENTS,7
80-14-45-91,0448-003-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
80-14-45-91,0448-003-001,"B. ROOTS, TUBERS, AND PLANTAINS",0
80-14-45-91,0448-003-001,C. NUTS AND PULSES,7
80-14-45-91,0448-003-001,D. VEGETABLES,7
80-14-45-91,0448-003-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",3
80-14-45-91,0448-003-001,F. FRUITS,5
80-14-45-91,0448-003-001,G. MILK/MILK PRODUCTS,5
80-14-45-91,0448-003-001,H. FATS/OIL,7
80-14-45-91,0448-003-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
80-14-45-91,0448-003-001,J. SPICES/CONDIMENTS,7
23-61-77-92,0448-003-002,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
23-61-77-92,0448-003-002,"B. ROOTS, TUBERS, AND PLANTAINS",2
23-61-77-92,0448-003-002,C. NUTS AND PULSES,2
23-61-77-92,0448-003-002,D. VEGETABLES,7
23-61-77-92,0448-003-002,"E. MEAT, FISH AND ANIMAL PRODUCTS",6
23-61-77-92,0448-003-002,F. FRUITS,7
23-61-77-92,0448-003-002,G. MILK/MILK PRODUCTS,0
23-61-77-92,0448-003-002,H. FATS/OIL,7
23-61-77-92,0448-003-002,I. SUGAR/SUGAR PRODUCTS/HONEY,7
23-61-77-92,0448-003-002,J. SPICES/CONDIMENTS,7
74-86-99-60,0448-004-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
74-86-99-60,0448-004-001,"B. ROOTS, TUBERS, AND PLANTAINS",5
74-86-99-60,0448-004-001,C. NUTS AND PULSES,2
74-86-99-60,0448-004-001,D. VEGETABLES,7
74-86-99-60,0448-004-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",1
74-86-99-60,0448-004-001,F. FRUITS,0
74-86-99-60,0448-004-001,G. MILK/MILK PRODUCTS,0
74-86-99-60,0448-004-001,H. FATS/OIL,7
74-86-99-60,0448-004-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
74-86-99-60,0448-004-001,J. SPICES/CONDIMENTS,7
18-51-98-42,0448-007-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
18-51-98-42,0448-007-001,"B. ROOTS, TUBERS, AND PLANTAINS",7
18-51-98-42,0448-007-001,C. NUTS AND PULSES,7
18-51-98-42,0448-007-001,D. VEGETABLES,7
18-51-98-42,0448-007-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",7
18-51-98-42,0448-007-001,F. FRUITS,2
18-51-98-42,0448-007-001,G. MILK/MILK PRODUCTS,3
18-51-98-42,0448-007-001,H. FATS/OIL,7
18-51-98-42,0448-007-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
18-51-98-42,0448-007-001,J. SPICES/CONDIMENTS,7
57-69-67-98,0449-001-001,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
57-69-67-98,0449-001-001,"B. ROOTS, TUBERS, AND PLANTAINS",4
57-69-67-98,0449-001-001,C. NUTS AND PULSES,0
57-69-67-98,0449-001-001,D. VEGETABLES,7
57-69-67-98,0449-001-001,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
57-69-67-98,0449-001-001,F. FRUITS,4
57-69-67-98,0449-001-001,G. MILK/MILK PRODUCTS,0
57-69-67-98,0449-001-001,H. FATS/OIL,7
57-69-67-98,0449-001-001,I. SUGAR/SUGAR PRODUCTS/HONEY,7
57-69-67-98,0449-001-001,J. SPICES/CONDIMENTS,7
27-74-78-37,0449-001-003,"A. CEREALS, GRAINS AND CEREAL PRODUCTS",7
27-74-78-37,0449-001-003,"B. ROOTS, TUBERS, AND PLANTAINS",4
27-74-78-37,0449-001-003,C. NUTS AND PULSES,3
27-74-78-37,0449-001-003,D. VEGETABLES,7
27-74-78-37,0449-001-003,"E. MEAT, FISH AND ANIMAL PRODUCTS",5
27-74-78-37,0449-001-003,F. FRUITS,2
27-74-78-37,0449-001-003,G. MILK/MILK PRODUCTS,0
27-74-78-37,0449-001-003,H. FATS/OIL,7
27-74-78-37,0449-001-003,I. SUGAR/SUGAR PRODUCTS/HONEY,7
