interview__key,sdd_hhid,lvstckid,lf02_01,lf02_02,lf02_03,lf02_04_1,lf02_04_2,lf02_05,lf02_06,lf02_07,lf02_08,lf02_09,lf02_10,lf02_11,lf02_12,lf02_13,lf02_14,lf02_15,lf02_16,lf02_17,lf02_18,lf02_19,lf02_20,lf02_21,lf02_22,lf02_23,lf02_24,lf02_25,lf02_26,lf02_27_1,lf02_27_2,lf02_28a,lf02_28b,lf02_29,lf02_30,lf02_31,lf02_32,lf02_33,lf02_34a,lf02_34b,lf02_35_1,lf02_35_2
53-12-65-26,0530-001-003,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79-87-34-06,0531-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-68-11-85,0532-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,GOATS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,CHICKENS,YES,2,70,30,0,50,NO,,,NO,,,YES,1,FRIEND / RELATIVE,YES,20,30000,NO,,,YES,9,40000,NO,,,,,,,YES,10,1,NONE,,,,,
08-64-64-36,0534-001-001,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-64-64-36,0534-001-001,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,GOATS,YES,0,6,6,0,0,YES,6,168000,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
69-69-02-73,0534-001-003,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,CHICKENS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69-69-02-73,0534-001-003,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-98-08-59,0535-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47-29-66-48,0535-006-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-41-05-70,0536-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,GOATS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,CHICKENS,YES,40,37,22,0,10,NO,,,NO,,,NO,,,YES,3,10000,NO,,,YES,5,7500,NO,,,,,,,YES,7,1,NONE,,,,,
98-57-18-93,0537-001-001,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-57-18-93,0537-001-001,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,BULLS,YES,2,2,2,2,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
68-28-88-02,0539-001-001,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,STEERS,YES,1,2,2,0,,YES,1,200000,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
68-28-88-02,0539-001-001,HEIFERS,YES,0,2,2,0,,NO,,,YES,0,FRIENDS/RELATIVE,NO,,,NO,,,NO,,,NO,,,YES,1,180000,1,2,GULIO,NDANI YA KIJIJI/MJI,NO,,,,,,,,
68-28-88-02,0539-001-001,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,CHICKENS,YES,15,23,11,0,7,NO,,,NO,,,NO,,,YES,5,5000,NO,,,NO,,,YES,2,12000,1,2,JIRANI,NDANI YA KIJIJI/MJI,YES,4,1,NONE,,,,,
68-28-88-02,0539-001-001,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,DONKEYS,YES,2,2,2,,0,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
68-28-88-02,0539-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-28-88-02,0539-001-001,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-80-27-56,0540-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,BULLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,COWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,STEERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,HEIFERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,MALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,FEMALE CALVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,GOATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,SHEEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,PIGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,CHICKENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,DUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,OTHER POULTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,HARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,DONKEYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,DOGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37-42-25-72,0541-001-001,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,GOATS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,CHICKENS,YES,6,15,4,0,12,YES,4,34000,NO,,,NO,,,YES,12,6000,NO,,,NO,,,NO,,,,,,,YES,2,2,NONE,,,,,
30-80-71-86,0542-001-002,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,OTHER POULTRY,YES,0,10,10,0,0,YES,10,15000,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
30-80-71-86,0542-001-002,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-80-71-86,0542-001-002,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,BULLS,YES,4,4,4,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
12-00-28-08,0543-001-001,COWS,YES,0,3,3,0,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
12-00-28-08,0543-001-001,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,MALE CALVES,YES,0,1,1,0,1,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,NO,,,,,,,NO,,,,,,,,
12-00-28-08,0543-001-001,FEMALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,GOATS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,SHEEP,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,PIGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,CHICKENS,YES,5,16,8,0,14,NO,,,NO,,,NO,,,NO,,,NO,,,YES,5,15000,NO,,,,,,,YES,3,2,NONE,,,,,
12-00-28-08,0543-001-001,DUCKS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,OTHER POULTRY,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,HARE,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,DONKEYS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,DOGS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-00-28-08,0543-001-001,OTHER,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-66-07-32,0544-001-001,BULLS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-66-07-32,0544-001-001,COWS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-66-07-32,0544-001-001,STEERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-66-07-32,0544-001-001,HEIFERS,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-66-07-32,0544-001-001,MALE CALVES,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
