interview__key,y5_hhid,y4_hhid,indidy5,male,age,relation_head,head,father_educ,mother_educ,over_12,cur_married,household_num,rural,clusterid,region_name,district_name,satisfy_school_age,read_wri_kiswa,school_exp,never_attend_reason,start_school_age,cur_school,absent_reason,school_lyear,educ_attain,primary,secondary,university,cur_grade,cur_prim,cur_second,cur_univ,public,board,transportation,time_to_school,free_meal_school,miss_school_lasttwo,absent_reason_2w,access_textbook,homework_hour_week_fir,problem_school,problem_school_sec,psle,pass_psle,school_fee,book_mat,uniform_fee,transport_fee,extra_tuition,others,meal_cost,eduction_expendit_12m,adult_literacy_prog
75-97-06-90,5961-001-02,5961-001,2,0,64,head,1,0,0,1,0,5961,1,110108301006,iringa,IRINGA RURAL,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
75-97-06-90,5961-001-02,5961-001,3,0,17,STEP SON / DAUGHTER,0,1,1,1,0,5961,1,110108301006,iringa,IRINGA RURAL,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,0,0,45,0,no,,0,2,0,,1,1,,,,,,,,100000,0
46-18-20-36,5962-001-01,5962-001,1,0,39,head,1,1,0,1,0,5962,1,110108301006,iringa,IRINGA RURAL,1,1,1,,8,0,FINANCIAL CONSTRAINTS,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
46-18-20-36,5962-001-01,5962-001,2,0,6,SON/DAUGHTER,0,1,,0,,5962,1,110108301006,iringa,IRINGA RURAL,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,1,1,,,,,,,,,,,18000,
24-11-85-38,5963-001-01,5963-001,1,1,41,head,1,1,1,1,0,5963,1,110108301006,iringa,IRINGA RURAL,1,1,1,,8,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
24-11-85-38,5963-001-01,5963-001,2,0,40,spouse,0,0,0,1,1,5963,1,110108301006,iringa,IRINGA RURAL,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24-11-85-38,5963-001-01,5963-001,5,0,8,SON/DAUGHTER,0,,,0,,5963,1,110108301006,iringa,IRINGA RURAL,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,45,0,no,,1,none,0,,,,,,,,,,,50000,
24-11-85-38,5963-001-01,5963-001,6,1,15,STEP SON / DAUGHTER,0,1,,1,0,5963,1,110108301006,iringa,IRINGA RURAL,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,0,45,0,no,,1,none,0,,1,1,,,,,,,,150000,0
56-30-03-12,5963-001-02,5963-001,2,0,37,head,1,0,0,1,0,5963,1,110108301006,iringa,IRINGA RURAL,1,0,0,DOES NOT HAVE INTEREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
56-30-03-12,5963-001-02,5963-001,3,0,15,SON/DAUGHTER,0,1,,1,0,5963,1,110108301006,iringa,IRINGA RURAL,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,0,60,0,no,,1,2,0,,1,1,,,,,,,,175000,0
56-30-03-12,5963-001-02,5963-001,4,1,13,SON/DAUGHTER,0,1,,1,0,5963,1,110108301006,iringa,IRINGA RURAL,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,20,0,no,,1,1,1,OVERCROWDED CLASSROOMS,,,,,,,,,,124000,
56-30-03-12,5963-001-02,5963-001,5,1,9,SON/DAUGHTER,0,1,,0,,5963,1,110108301006,iringa,IRINGA RURAL,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,1,,,0,no,,1,none,0,,,,,,,,,,,55000,
56-30-03-12,5963-001-02,5963-001,6,0,6,SON/DAUGHTER,0,1,,0,,5963,1,110108301006,iringa,IRINGA RURAL,1,0,1,,6,1,,,,,,,Others,0,0,0,1,0,0,30,0,no,,1,none,0,,,,,,,,,,,20000,
60-11-48-65,5965-001-01,5965-001,1,0,82,head,1,,,1,0,5965,1,110108301006,iringa,IRINGA RURAL,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77-40-44-47,5966-001-01,5966-001,1,1,72,head,1,0,0,1,1,5966,1,110108301006,iringa,IRINGA RURAL,1,1,1,,14,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
77-40-44-47,5966-001-01,5966-001,2,0,64,spouse,0,1,1,1,1,5966,1,110108301006,iringa,IRINGA RURAL,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77-40-44-47,5966-001-01,5966-001,3,1,22,SON/DAUGHTER,0,,,1,0,5966,1,110108301006,iringa,IRINGA RURAL,1,1,1,,6,0,refusal,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
05-95-47-03,5978-001-02,5978-001,2,0,60,head,1,1,1,1,0,5978,1,110204103005,iringa,mufindi,1,1,1,,11,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
05-95-47-03,5978-001-02,5978-001,3,0,20,SON/DAUGHTER,0,1,,1,0,5978,1,110204103005,iringa,mufindi,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,1,,,0,no,,1,28,0,,1,1,,,,,,,,900000,0
05-95-47-03,5978-001-02,5978-001,4,1,2,grandchild,0,,1,0,,5978,1,110204103005,iringa,mufindi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36-27-61-51,5979-001-01,5979-001,1,0,60,head,1,,0,1,0,5979,1,110204103005,iringa,mufindi,1,1,1,,15,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
36-27-61-51,5979-001-01,5979-001,2,0,18,grandchild,0,,1,1,0,5979,1,110204103005,iringa,mufindi,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
36-27-61-51,5979-001-01,5979-001,3,1,22,OTHER RELATIVE (SPECIFY),0,1,,1,0,5979,1,110204103005,iringa,mufindi,1,1,1,,7,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
36-27-61-51,5979-001-01,5979-001,4,0,15,grandchild,0,,1,1,0,5979,1,110204103005,iringa,mufindi,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,1,20,0,no,,1,3,0,,1,1,none,12500,none,none,none,12000,46000,,0
36-27-61-51,5979-001-01,5979-001,5,1,12,grandchild,0,,1,1,0,5979,1,110204103005,iringa,mufindi,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,1,2,0,,,,none,5000,48000,none,none,none,43000,,
52-56-40-35,5980-001-01,5980-001,1,1,36,head,1,1,1,1,0,5980,1,110204103005,iringa,mufindi,1,0,1,,6,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
52-56-40-35,5980-001-01,5980-001,2,0,37,spouse,0,1,1,1,0,5980,1,110204103005,iringa,mufindi,1,1,1,,6,0,marriage,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
52-56-40-35,5980-001-01,5980-001,3,0,13,STEP SON / DAUGHTER,0,1,,1,0,5980,1,110204103005,iringa,mufindi,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,5,0,no,,1,14,0,,,,,,,,,,,15000,
52-56-40-35,5980-001-01,5980-001,4,1,9,SON/DAUGHTER,0,,,0,,5980,1,110204103005,iringa,mufindi,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,5,0,no,,1,7,0,,,,,,,,,,,5000,
52-56-40-35,5980-001-01,5980-001,5,1,6,SON/DAUGHTER,0,,,0,,5980,1,110204103005,iringa,mufindi,1,0,1,,6,1,,,,,,,Others,0,0,0,1,0,0,5,0,yes,ILLNESS CHILD,1,none,0,,,,,,,,,,,12000,
52-56-40-35,5980-001-01,5980-001,6,1,5,SON/DAUGHTER,0,,,0,,5980,1,110204103005,iringa,mufindi,1,0,0,TOO YOUNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52-56-40-35,5980-001-01,5980-001,7,1,1,SON/DAUGHTER,0,,,0,,5980,1,110204103005,iringa,mufindi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57-20-33-94,5982-001-01,5982-001,1,1,35,head,1,,,1,1,5982,0,110204103005,DAR ES SALAAM,ilala,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,0
57-20-33-94,5982-001-01,5982-001,2,0,29,spouse,0,1,1,1,1,5982,0,110204103005,DAR ES SALAAM,ilala,1,1,1,,6,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
57-20-33-94,5982-001-01,5982-001,3,0,2,SON/DAUGHTER,0,,,0,,5982,0,110204103005,DAR ES SALAAM,ilala,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57-20-33-94,5982-001-01,5982-001,4,0,22,LIVE-IN SERVANT,0,1,1,1,0,5982,0,110204103005,DAR ES SALAAM,ilala,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
57-20-33-94,5982-001-01,5982-001,5,1,19,LIVE-IN SERVANT,0,,,1,0,5982,0,110204103005,DAR ES SALAAM,ilala,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
24-59-59-23,5983-001-01,5983-001,1,1,35,head,1,1,1,1,0,5983,1,110204103005,iringa,mufindi,1,1,1,,9,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
60-33-80-91,5984-001-01,5984-001,1,1,62,head,1,0,0,1,1,5984,1,110204103005,iringa,mufindi,1,1,1,,8,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
60-33-80-91,5984-001-01,5984-001,2,0,59,spouse,0,0,0,1,1,5984,1,110204103005,iringa,mufindi,1,1,1,,8,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
60-33-80-91,5984-001-01,5984-001,3,1,21,SON/DAUGHTER,0,,,1,0,5984,1,110204103005,iringa,mufindi,1,1,1,,6,1,,,,,,,University,0,0,1,0,0,0,20,0,no,,1,30,0,,1,1,900000,300000,none,none,none,none,530000,,0
60-33-80-91,5984-001-01,5984-001,5,0,12,grandchild,0,1,1,1,0,5984,1,110204103005,iringa,mufindi,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,1,13,1,,,,none,23000,42000,none,none,20000,none,,
60-33-80-91,5984-001-01,5984-001,6,0,10,grandchild,0,1,1,0,,5984,1,110204103005,iringa,mufindi,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,1,12,1,,,,none,15000,38000,none,none,none,none,,
60-33-80-91,5984-001-01,5984-001,7,1,4,grandchild,0,1,1,0,,5984,1,110204103005,iringa,mufindi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86-55-81-36,5984-001-04,5984-001,1,1,16,head,1,1,1,1,0,5984,1,110204103005,iringa,mufindi,1,1,1,,6,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
46-74-15-53,5985-001-01,5985-001,1,1,42,head,1,,1,1,0,5985,1,110204103005,iringa,mufindi,1,1,1,,12,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
46-74-15-53,5985-001-01,5985-001,2,0,41,spouse,0,,0,1,0,5985,1,110204103005,iringa,mufindi,1,1,1,,7,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
46-74-15-53,5985-001-01,5985-001,4,1,18,SON/DAUGHTER,0,,,1,0,5985,1,110204103005,iringa,mufindi,1,1,1,,5,1,,,,,,,Secondary,0,1,0,1,0,1,15,0,no,,1,7,1,,1,1,,,,,,,,none,0
46-74-15-53,5985-001-01,5985-001,5,1,15,SON/DAUGHTER,0,,,1,0,5985,1,110204103005,iringa,mufindi,1,1,1,,5,1,,,,,,,Secondary,0,1,0,1,0,1,15,0,no,,1,7,1,,1,1,,,,,,,,45000,0
46-74-15-53,5985-001-01,5985-001,6,1,13,SON/DAUGHTER,0,,,1,0,5985,1,110204103005,iringa,mufindi,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,1,7,0,,,,,,,,,,,30000,
46-74-15-53,5985-001-01,5985-001,7,0,13,SON/DAUGHTER,0,,,1,0,5985,1,110204103005,iringa,mufindi,1,1,1,,7,0,refusal,0,Primary,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
46-74-15-53,5985-001-01,5985-001,8,0,8,SON/DAUGHTER,0,,,0,,5985,1,110204103005,iringa,mufindi,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,1,none,0,,,,,,,,,,,25000,
75-90-98-16,5985-001-03,5985-001,1,1,24,head,1,1,1,1,0,5985,1,110204103005,iringa,mufindi,1,1,1,,7,0,FINANCIAL CONSTRAINTS,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
66-05-92-81,5997-001-01,5997-001,1,1,29,head,1,1,0,1,1,5997,1,110226105002,iringa,mufindi,1,1,1,,6,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
66-05-92-81,5997-001-01,5997-001,2,0,25,spouse,0,1,1,1,1,5997,1,110226105002,iringa,mufindi,1,1,1,,5,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
66-05-92-81,5997-001-01,5997-001,3,0,9,SON/DAUGHTER,0,,,0,,5997,1,110226105002,iringa,mufindi,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,12,0,no,,1,18,0,,,,none,35000,30000,none,80000,none,40000,,
66-05-92-81,5997-001-01,5997-001,4,0,4,SON/DAUGHTER,0,,,0,,5997,1,110226105002,iringa,mufindi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59-55-57-89,5998-001-01,5998-001,1,1,60,head,1,0,0,1,0,5998,1,110226105002,iringa,mufindi,1,1,1,,12,0,FINANCIAL CONSTRAINTS,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
93-05-23-97,5999-001-01,5999-001,1,0,71,head,1,,,1,0,5999,1,110226105002,iringa,mufindi,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02-23-99-71,6000-001-01,6000-001,1,0,66,head,1,0,0,1,0,6000,1,110226105002,iringa,mufindi,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02-23-99-71,6000-001-01,6000-001,2,1,13,grandchild,0,1,1,1,0,6000,1,110226105002,iringa,mufindi,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,0,0,30,0,no,,1,2,0,,,,,,,,,,,35000,
64-89-37-39,6001-001-01,6001-001,1,0,48,head,1,1,1,1,0,6001,1,110226105002,iringa,mufindi,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
64-89-37-39,6001-001-01,6001-001,3,0,14,SON/DAUGHTER,0,,,1,0,6001,1,110226105002,iringa,mufindi,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,0,0,45,0,no,,1,none,0,,1,1,,,,,,,,82500,0
13-03-41-28,6002-001-01,6002-001,1,1,57,head,1,0,0,1,0,6002,1,110226105002,iringa,mufindi,1,0,1,,7,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,1
81-54-24-30,6003-001-01,6003-001,1,0,58,head,1,1,0,1,0,6003,1,110226105002,iringa,mufindi,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
81-54-24-30,6003-001-01,6003-001,2,0,15,grandchild,0,1,1,1,0,6003,1,110226105002,iringa,mufindi,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,0,0,40,0,yes,CANNOT MEET COSTS,1,none,0,,1,1,,,,,,,,155000,0
62-68-30-91,6004-001-01,6004-001,1,1,41,head,1,1,0,1,0,6004,1,110226105002,iringa,mufindi,1,0,0,illness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29-95-19-42,6016-001-02,6016-001,2,0,30,spouse,0,1,1,1,1,6016,0,110305210004,iringa,IRINGA URBAN,1,1,1,,5,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
29-95-19-42,6016-001-02,6016-001,3,0,20,STEP SON / DAUGHTER,0,1,,1,0,6016,0,110305210004,iringa,IRINGA URBAN,1,1,1,,6,1,,,,,,,University,0,0,1,1,1,,,0,no,,,none,0,,1,1,,,,,,,,1575000,0
29-95-19-42,6016-001-02,6016-001,4,1,27,head,1,1,1,1,1,6016,0,110305210004,iringa,IRINGA URBAN,1,1,1,,8,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
09-64-88-48,6017-001-01,6017-001,1,1,39,head,1,1,1,1,0,6017,0,110305210004,iringa,IRINGA URBAN,1,1,1,,10,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
53-68-94-86,6018-001-01,6018-001,1,1,49,head,1,1,,1,0,6018,0,110305210004,iringa,IRINGA URBAN,1,1,1,,10,0,CARING FOR THE SICK/CHILDREN,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
53-68-94-86,6018-001-01,6018-001,2,0,37,spouse,0,1,1,1,1,6018,0,110305210004,iringa,IRINGA URBAN,1,1,1,,7,0,FINANCIAL CONSTRAINTS,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
53-68-94-86,6018-001-01,6018-001,3,0,17,STEP SON / DAUGHTER,0,1,,1,0,6018,0,110305210004,iringa,IRINGA URBAN,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,0,0,1,0,no,,1,2,0,,1,1,,,,,,,,50000,0
53-68-94-86,6018-001-01,6018-001,4,1,17,STEP SON / DAUGHTER,0,1,,1,0,6018,0,110305210004,iringa,IRINGA URBAN,1,0,1,,7,1,,,,,,,Primary,1,0,0,,1,,,1,yes,ILLNESS CHILD,,none,0,,0,,,,,,,,,38000,0
53-68-94-86,6018-001-01,6018-001,5,1,12,STEP SON / DAUGHTER,0,1,,1,0,6018,0,110305210004,iringa,IRINGA URBAN,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,none,1,OTHER (SPECIFY),,,none,50000,16500,none,none,18000,5000,,
53-68-94-86,6018-001-01,6018-001,6,1,7,SON/DAUGHTER,0,,,0,,6018,0,110305210004,iringa,IRINGA URBAN,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,0,none,0,,,,,,,,,,,30000,
53-68-94-86,6018-001-01,6018-001,7,1,3,SON/DAUGHTER,0,,,0,,6018,0,110305210004,iringa,IRINGA URBAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82-59-52-60,6019-001-01,6019-001,1,1,33,head,1,,1,1,0,6019,0,110305210004,iringa,IRINGA URBAN,1,1,1,,11,0,FINANCIAL CONSTRAINTS,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
96-42-34-30,6019-001-02,6019-001,1,0,32,head,1,,1,1,0,6019,0,110305210004,iringa,IRINGA URBAN,1,1,1,,6,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
96-42-34-30,6019-001-02,6019-001,2,0,6,SON/DAUGHTER,0,1,,0,,6019,0,110305210004,iringa,IRINGA URBAN,1,0,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,40,0,no,,1,2,1,,,,,,,,,,,75000,
96-42-34-30,6019-001-02,6019-001,3,1,2,SON/DAUGHTER,0,1,,0,,6019,0,110305210004,iringa,IRINGA URBAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57-59-03-69,6020-001-01,6020-001,1,1,38,head,1,0,0,1,1,6020,0,110305210004,iringa,IRINGA URBAN,1,1,1,,9,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
57-59-03-69,6020-001-01,6020-001,2,0,30,spouse,0,1,1,1,1,6020,0,110305210004,iringa,IRINGA URBAN,1,1,1,,8,0,marriage,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
57-59-03-69,6020-001-01,6020-001,3,0,12,SON/DAUGHTER,0,,,1,0,6020,0,110305210004,iringa,IRINGA URBAN,1,1,1,,3,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,1,0,,,,,,,,,,,50000,
57-59-03-69,6020-001-01,6020-001,4,1,7,SON/DAUGHTER,0,,,0,,6020,0,110305210004,iringa,IRINGA URBAN,1,1,1,,3,1,,,,,,,Others,0,0,0,1,0,0,30,1,no,,1,none,0,,,,,,,,,,,100000,
57-59-03-69,6020-001-01,6020-001,5,1,3,SON/DAUGHTER,0,,,0,,6020,0,110305210004,iringa,IRINGA URBAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-25-13-09,6021-001-01,6021-001,1,1,52,head,1,0,0,1,0,6021,0,110305210004,iringa,IRINGA URBAN,1,1,1,,11,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
68-25-13-09,6021-001-01,6021-001,2,0,34,spouse,0,1,0,1,0,6021,0,110305210004,iringa,IRINGA URBAN,1,1,1,,9,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
68-25-13-09,6021-001-01,6021-001,3,0,11,SON/DAUGHTER,0,,,0,,6021,0,110305210004,iringa,IRINGA URBAN,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,14,0,,,,none,none,30000,none,none,20000,32000,,
68-25-13-09,6021-001-01,6021-001,4,0,9,SON/DAUGHTER,0,,,0,,6021,0,110305210004,iringa,IRINGA URBAN,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,12,0,,,,none,2000,30000,none,none,none,32000,,
68-25-13-09,6021-001-01,6021-001,5,0,5,SON/DAUGHTER,0,,,0,,6021,0,110305210004,iringa,IRINGA URBAN,1,1,1,,5,1,,,,,,,Others,0,0,0,1,0,0,30,0,no,,0,1,0,,,,none,15000,30000,none,none,20000,none,,
55-34-45-24,6022-001-01,6022-001,1,0,56,head,1,,,1,0,6022,0,110305210004,iringa,IRINGA URBAN,1,0,0,DEATH OF PARENT(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
55-34-45-24,6022-001-01,6022-001,2,1,20,grandchild,0,,1,1,0,6022,0,110305210004,iringa,IRINGA URBAN,1,1,1,,7,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
55-34-45-24,6022-001-01,6022-001,3,0,18,grandchild,0,1,1,1,0,6022,0,110305210004,iringa,IRINGA URBAN,1,1,1,,7,0,satisfied,1,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,700000,0
66-36-27-88,6023-001-01,6023-001,1,1,39,head,1,1,1,1,0,6023,0,110305210004,iringa,IRINGA URBAN,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
73-52-71-34,6023-001-02,6023-001,1,0,76,head,1,0,0,1,1,6023,0,110305210004,iringa,IRINGA URBAN,1,1,1,,9,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
73-52-71-34,6023-001-02,6023-001,2,1,88,spouse,0,,,1,1,6023,0,110305210004,iringa,IRINGA URBAN,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
73-52-71-34,6023-001-02,6023-001,3,0,31,SON/DAUGHTER,0,,,1,0,6023,0,110305210004,iringa,IRINGA URBAN,1,1,1,,7,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
73-52-71-34,6023-001-02,6023-001,4,1,19,grandchild,0,,1,1,0,6023,0,110305210004,iringa,IRINGA URBAN,1,1,1,,6,0,satisfied,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,100000,0
73-52-71-34,6023-001-02,6023-001,5,0,17,grandchild,0,,1,1,0,6023,0,110305210004,iringa,IRINGA URBAN,1,1,1,,6,0,TO WORK/LOOKING FOR WORK,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,100000,0
73-52-71-34,6023-001-02,6023-001,6,0,9,grandchild,0,1,,0,,6023,0,110305210004,iringa,IRINGA URBAN,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,20,0,no,,1,none,0,,,,none,5000,59000,none,none,none,80000,,
73-52-71-34,6023-001-02,6023-001,7,0,1,grandchild,0,1,,0,,6023,0,110305210004,iringa,IRINGA URBAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-48-74-58,6035-001-01,6035-001,1,0,84,head,1,0,0,1,0,6035,1,110420104003,iringa,kilolo,1,1,1,,8,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
07-48-74-58,6035-001-01,6035-001,2,0,9,grandchild,0,1,,0,,6035,1,110420104003,iringa,kilolo,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,20,0,no,,1,none,1,,,,,,,,,,,85000,
07-48-74-58,6035-001-01,6035-001,3,1,10,grandchild,0,1,,0,,6035,1,110420104003,iringa,kilolo,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,20,0,no,,1,none,0,,,,,,,,,,,74000,
83-05-08-18,6036-001-01,6036-001,3,0,69,head,1,0,0,1,0,6036,1,110420104003,iringa,kilolo,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
83-05-08-18,6036-001-01,6036-001,4,0,14,grandchild,0,1,1,1,0,6036,1,110420104003,iringa,kilolo,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,5,0,no,,1,1,0,,0,,,,,,,,,20000,0
83-05-08-18,6036-001-01,6036-001,5,1,9,grandchild,0,,1,0,,6036,1,110420104003,iringa,kilolo,1,1,1,,8,1,,,,,,,Primary,1,0,0,1,0,0,5,0,no,,0,1,0,,,,,,,,,,,13000,
83-05-08-18,6036-001-01,6036-001,6,1,35,SON/DAUGHTER,0,1,,1,0,6036,1,110420104003,iringa,kilolo,1,1,1,,9,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
